zipf = 1  ctx = 0.0------------------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
40,2979376441893,2979376534722,92829,普通
41,2979376532204,2979376632983,100778,普通
42,2979376533423,2979376634002,100578,普通
43,2979376533893,2979376634732,100838,普通
44,2979376535144,2979376635056,99912,普通
45,2979376633226,2979376739832,106605,普通
46,2979376634228,2979376740206,105978,普通
47,2979376635005,2979376740442,105437,普通
48,2979376635978,2979376740875,104897,普通
49,2979376740270,2979376842667,102397,普通
50,2979376740508,2979376843330,102821,普通
51,2979376740719,2979376843563,102844,普通
52,2979376741209,2979376844551,103341,普通
53,2979376842903,2979376929362,86458,普通
54,2979376843725,2979376929733,86008,普通
55,2979376843913,2979376930133,86219,普通
56,2979376845336,2979376931205,85869,普通
57,2979376929595,2979378647887,1718291,跨链
58,2979376929988,2979377799392,869403,普通
59,2979376931067,2979377799608,868540,普通
60,2979376931606,2979377804563,872956,普通
61,2979377798032,2979377811343,13310,普通
62,2979377799564,2979379638780,1839215,跨链
63,2979377799744,2979378788919,989174,普通
64,2979377804728,2979378790042,985314,普通
65,2979377811504,2979378791517,980012,普通
66,2979378789047,2979378801651,12604,普通
67,2979378789135,2979378802568,13432,普通
68,2979378790659,2979378896189,105530,普通
69,2979378791709,2979378897450,105740,普通
70,2979378802072,2979378897581,95508,普通
71,2979378803930,2979378905002,101071,普通
72,2979378896405,2979378911925,15519,普通
73,2979378898375,2979379014110,115734,普通
74,2979378897868,2979379014936,117068,普通
75,2979378906357,2979379018000,111642,普通
76,2979378912400,2979379210978,298577,普通
77,2979379014950,2979379211875,196925,普通
78,2979379015396,2979379212303,196907,普通
79,2979379018370,2979379213067,194697,普通
80,2979379211186,2979379230713,19527,普通
81,2979379212637,2979380940884,1728247,跨链
82,2979379212718,2979380091886,879168,普通
83,2979379213453,2979380092696,879242,普通
84,2979379231139,2979380093023,861883,普通
85,2979380091029,2979380098758,7729,普通
86,2979380092118,2979380104180,12061,普通
87,2979380092975,2979380291897,198922,普通
88,2979380093676,2979380292773,199097,普通
89,2979380099216,2979381996929,1897712,跨链
90,2979380104571,2979381147626,1043055,普通
91,2979380292348,2979381148619,856271,普通
92,2979380292922,2979381149381,856458,普通
93,2979381147089,2979381159404,12314,普通
94,2979381147991,2979381160202,12210,普通
95,2979381149124,2979381160854,11729,普通
96,2979381149658,2979381314953,165294,普通
97,2979381159567,2979381321667,162100,普通
98,2979381160771,2979381329525,168753,普通
99,2979381161263,2979381452293,291029,普通
100,2979381315147,2979381452926,137779,普通

=== 执行统计 ===
第一笔交易开始时间: 2979375385906 微秒
最后一笔交易完成时间: 2979381996929 微秒
前100笔交易总执行时间(包含跨链延迟): 6611022 微秒
前100笔交易总执行时间(不含跨链延迟): 6067020 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979376773433,2979376789612,16178,普通
2,2979376772786,2979376790501,17714,普通
3,2979376773212,2979376790598,17386,普通
4,2979376773282,2979376790684,17401,普通
5,2979376789875,2979376893654,103779,普通
6,2979376790834,2979376894622,103788,普通
7,2979376790892,2979376895085,104192,普通
8,2979376791035,2979376895619,104583,普通
9,2979376894153,2979377000016,105863,普通
10,2979376895107,2979377003291,108184,普通
11,2979376895524,2979377006510,110985,普通
12,2979376896690,2979377007450,110759,普通
13,2979377000305,2979378834418,1834113,跨链
14,2979377003779,2979377984850,981070,普通
15,2979377007551,2979377985816,978265,普通
16,2979377007794,2979377986211,978416,普通
17,2979377984613,2979377994870,10257,普通
18,2979377985238,2979378006844,21606,普通
19,2979377986138,2979378007514,21376,普通
20,2979377986620,2979378110866,124245,普通
21,2979377995376,2979378113424,118048,普通
22,2979378007170,2979378128700,121530,普通
23,2979378111216,2979378129769,18553,普通
24,2979378111278,2979378277540,166262,普通
25,2979378114120,2979378278178,164058,普通
26,2979378128871,2979378289893,161022,普通
27,2979378277908,2979378293698,15790,普通
28,2979378278088,2979378382951,104862,普通
29,2979378278522,2979378386818,108296,普通
30,2979378290227,2979378391144,100916,普通
31,2979378294337,2979378485839,191501,普通
32,2979378383203,2979378486576,103372,普通
33,2979378386962,2979380188835,1801873,跨链
34,2979378391521,2979379339611,948089,普通
35,2979378486433,2979379340383,853949,普通
36,2979378486825,2979379341007,854181,普通
37,2979379338968,2979379345087,6118,普通
38,2979379339754,2979379358172,18418,普通
39,2979379340832,2979379359090,18258,普通
40,2979379341389,2979379432884,91495,普通
41,2979379345190,2979379433457,88267,普通
42,2979379358542,2979379443950,85408,普通
43,2979379359287,2979379444980,85692,普通
44,2979379433330,2979379512103,78772,普通
45,2979379433709,2979379513195,79485,普通
46,2979379444739,2979379519695,74955,普通
47,2979379445500,2979379520031,74531,普通
48,2979379513003,2979379520465,7461,普通
49,2979379513353,2979379635276,121922,普通
50,2979379520046,2979379642458,122411,普通
51,2979379520240,2979379643012,122771,普通
52,2979379521334,2979379647083,125748,普通
53,2979379635919,2979379750247,114327,普通
54,2979379643153,2979379755466,112313,普通
55,2979379643338,2979379755893,112555,普通
56,2979379648450,2979379766760,118310,普通
57,2979379751361,2979379770812,19450,普通
58,2979379755659,2979379863042,107382,普通
59,2979379756276,2979379865550,109274,普通
60,2979379766887,2979379877723,110835,普通
61,2979379863385,2979379879005,15619,普通
62,2979379863481,2979380000680,137198,普通
63,2979379865666,2979380001930,136263,普通
64,2979379877845,2979380016850,139005,普通
65,2979380001098,2979380017743,16645,普通
66,2979380001165,2979380124323,123157,普通
67,2979380002064,2979380125193,123128,普通
68,2979380016999,2979381835892,1818893,跨链
69,2979380018351,2979380986049,967697,普通
70,2979380124503,2979380986623,862120,普通
71,2979380125439,2979380986946,861506,普通
72,2979380986113,2979380994777,8664,普通
73,2979380986378,2979380997624,11245,普通
74,2979380986970,2979381003901,16931,普通
75,2979380987302,2979381125744,138442,普通
76,2979380994907,2979381127636,132729,普通
77,2979380997771,2979381129870,132098,普通
78,2979381004136,2979381130631,126495,普通
79,2979381126007,2979382968551,1842543,跨链
80,2979381129849,2979382118778,988928,普通
81,2979381130295,2979382119855,989559,普通
82,2979381130807,2979382119952,989145,普通
83,2979382118768,2979382127966,9197,普通
84,2979382119014,2979382139673,20658,普通
85,2979382120388,2979382142553,22165,普通
86,2979382120901,2979382143234,22332,普通
87,2979382128494,2979382235517,107023,普通
88,2979382139828,2979382245254,105425,普通
89,2979382235551,2979382250461,14909,普通
90,2979382235711,2979384132261,1896550,跨链
91,2979382236064,2979383282372,1046308,普通
92,2979382245402,2979383283465,1038062,普通
93,2979382250821,2979383283577,1032755,普通
94,2979383282460,2979383301130,18669,普通
95,2979383282556,2979383301766,19209,普通
96,2979383284021,2979383302591,18570,普通
97,2979383284176,2979383302936,18760,普通
98,2979383301750,2979383411347,109597,普通
99,2979383301927,2979383412073,110145,普通
100,2979383303453,2979383417125,113672,普通

=== 执行统计 ===
第一笔交易开始时间: 2979376773433 微秒
最后一笔交易完成时间: 2979384132261 微秒
前100笔交易总执行时间(包含跨链延迟): 7358828 微秒
前100笔交易总执行时间(不含跨链延迟): 6643692 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979377753111,2979377768440,15329,普通
2,2979377753132,2979377771971,18838,普通
3,2979377753148,2979377772393,19244,普通
4,2979377753220,2979377774001,20780,普通
5,2979377768949,2979377853047,84098,普通
6,2979377772638,2979377867792,95153,普通
7,2979377772778,2979377868712,95934,普通
8,2979377774534,2979377978301,203766,普通
9,2979377853435,2979377978393,124958,普通
10,2979377868529,2979377996746,128217,普通
11,2979377868987,2979377999224,130237,普通
12,2979377978727,2979377999975,21248,普通
13,2979377979282,2979378003555,24272,普通
14,2979377997931,2979378159275,161343,普通
15,2979377999735,2979379868813,1869077,跨链
16,2979378003073,2979379019065,1015992,普通
17,2979378003947,2979379019184,1015237,普通
18,2979378159436,2979379020112,860676,普通
19,2979379018981,2979379036860,17879,普通
20,2979379019218,2979379037115,17897,普通
21,2979379019363,2979379037164,17801,普通
22,2979379020537,2979379037524,16986,普通
23,2979379037069,2979379191494,154424,普通
24,2979379037423,2979379192151,154728,普通
25,2979379037407,2979379192517,155110,普通
26,2979379038209,2979379193149,154939,普通
27,2979379191696,2979379329625,137928,普通
28,2979379192450,2979379330412,137962,普通
29,2979379192770,2979379330969,138199,普通
30,2979379193671,2979379331187,137516,普通
31,2979379329873,2979379416252,86379,普通
32,2979379330640,2979379417118,86477,普通
33,2979379331566,2979379417598,86032,普通
34,2979379331893,2979379417965,86071,普通
35,2979379416517,2979379515852,99335,普通
36,2979379417487,2979379516058,98570,普通
37,2979379417912,2979379521336,103423,普通
38,2979379418752,2979379522140,103388,普通
39,2979379516190,2979379637360,121169,普通
40,2979379516251,2979379638276,122024,普通
41,2979379521510,2979379639539,118028,普通
42,2979379522579,2979379640418,117838,普通
43,2979379637552,2979379751178,113626,普通
44,2979379639150,2979379761947,122797,普通
45,2979379639818,2979379764084,124266,普通
46,2979379641506,2979379764538,123031,普通
47,2979379751335,2979379767436,16101,普通
48,2979379762125,2979379868271,106146,普通
49,2979379764714,2979379869159,104445,普通
50,2979379764759,2979379872430,107670,普通
51,2979379767633,2979379872697,105063,普通
52,2979379868383,2979379983939,115556,普通
53,2979379869424,2979379988756,119331,普通
54,2979379872614,2979379988940,116326,普通
55,2979379872956,2979379989522,116566,普通
56,2979379984144,2979379990177,6033,普通
57,2979379988980,2979380070889,81909,普通
58,2979379989129,2979380071368,82238,普通
59,2979379989756,2979381774554,1784798,跨链
60,2979379990962,2979380924813,933851,普通
61,2979380071037,2979380925172,854134,普通
62,2979380071541,2979380925614,854073,普通
63,2979380924744,2979380935875,11131,普通
64,2979380925071,2979380947752,22681,普通
65,2979380925523,2979380948031,22508,普通
66,2979380926168,2979380949786,23618,普通
67,2979380936412,2979381028705,92293,普通
68,2979380950031,2979381045015,94984,普通
69,2979381028672,2979381046085,17413,普通
70,2979380950234,2979381145111,194877,普通
71,2979381029063,2979381145897,116833,普通
72,2979381045262,2979381155338,110075,普通
73,2979381142188,2979381156168,13979,普通
74,2979381146032,2979381160152,14119,普通
75,2979381146631,2979381161072,14441,普通
76,2979381155943,2979381330590,174646,普通
77,2979381156708,2979381332252,175543,普通
78,2979381160495,2979381338691,178195,普通
79,2979381318123,2979381339369,21245,普通
80,2979381332337,2979381465446,133109,普通
81,2979381332873,2979381466691,133817,普通
82,2979381339290,2979381583292,244002,普通
83,2979381453637,2979383288903,1835265,跨链
84,2979381465774,2979382439294,973519,普通
85,2979381467044,2979382439654,972609,普通
86,2979381583664,2979382440292,856627,普通
87,2979382439134,2979382452431,13296,普通
88,2979382439465,2979382453155,13689,普通
89,2979382439869,2979382453380,13510,普通
90,2979382440676,2979382454469,13793,普通
91,2979382452662,2979382564756,112094,普通
92,2979382453398,2979382568526,115128,普通
93,2979382453598,2979382568879,115281,普通
94,2979382455067,2979382569559,114492,普通
95,2979382564960,2979382697843,132882,普通
96,2979382568905,2979382707897,138991,普通
97,2979382569858,2979382708547,138688,普通
98,2979382570229,2979382709170,138940,普通
99,2979382698561,2979382801956,103395,普通
100,2979382708391,2979382808243,99852,普通

=== 执行统计 ===
第一笔交易开始时间: 2979377753111 微秒
最后一笔交易完成时间: 2979383288903 微秒
前100笔交易总执行时间(包含跨链延迟): 5535791 微秒
前100笔交易总执行时间(不含跨链延迟): 5055131 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979378716175,2979378732920,16744,普通
2,2979378716327,2979378733354,17027,普通
3,2979378716432,2979378837639,121207,普通
4,2979378716698,2979378838785,122087,普通
5,2979378733290,2979378842722,109431,普通
6,2979378733525,2979378842979,109453,普通
7,2979378838197,2979378932897,94700,普通
8,2979378839188,2979378933853,94664,普通
9,2979378843600,2979378934939,91339,普通
10,2979378843635,2979378935866,92231,普通
11,2979378933393,2979379059975,126582,普通
12,2979378934110,2979379060437,126326,普通
13,2979378935197,2979379061014,125816,普通
14,2979378936338,2979379061480,125142,普通
15,2979379060178,2979379078303,18124,普通
16,2979379060688,2979379078532,17844,普通
17,2979379061566,2979379079069,17503,普通
18,2979379061883,2979379249206,187322,普通
19,2979379078618,2979380973599,1894981,跨链
20,2979379078801,2979380125241,1046439,普通
21,2979379079465,2979380126003,1046537,普通
22,2979379249635,2979380126305,876670,普通
23,2979380123863,2979380130184,6320,普通
24,2979380125417,2979381841069,1715652,跨链
25,2979380126233,2979380991402,865169,普通
26,2979380128650,2979380991512,862861,普通
27,2979380130294,2979380992584,862290,普通
28,2979380991241,2979380999123,7881,普通
29,2979380991785,2979382705442,1713656,跨链
30,2979380991938,2979381856028,864089,普通
31,2979380992853,2979381856420,863567,普通
32,2979380999306,2979381857259,857952,普通
33,2979381855592,2979381872380,16787,普通
34,2979381856812,2979381873345,16533,普通
35,2979381856674,2979381873672,16997,普通
36,2979381857410,2979381874153,16743,普通
37,2979381872644,2979381991366,118722,普通
38,2979381873802,2979382005516,131714,普通
39,2979381873990,2979382005994,132004,普通
40,2979381874676,2979382007093,132416,普通
41,2979381991498,2979382087509,96011,普通
42,2979382005671,2979382101258,95587,普通
43,2979382006330,2979382108105,101775,普通
44,2979382087889,2979382236050,148161,普通
45,2979382088252,2979382236496,148244,普通
46,2979382101635,2979382245417,143781,普通
47,2979382236188,2979382252126,15937,普通
48,2979382236580,2979382438500,201920,普通
49,2979382237001,2979382438991,201990,普通
50,2979382245622,2979382439530,193908,普通
51,2979382252260,2979384146547,1894286,跨链
52,2979382438851,2979383297377,858525,普通
53,2979382439162,2979383297525,858363,普通
54,2979382440466,2979383299239,858772,普通
55,2979383296726,2979383310761,14034,普通
56,2979383297815,2979383311693,13878,普通
57,2979383297932,2979383313318,15386,普通
58,2979383299899,2979383393512,93612,普通
59,2979383311022,2979383395570,84548,普通
60,2979383312142,2979383408697,96555,普通
61,2979383313547,2979383409540,95993,普通
62,2979383393642,2979383585192,191549,普通
63,2979383395683,2979383586982,191298,普通
64,2979383408940,2979383589346,180406,普通
65,2979383409977,2979383605889,195912,普通
66,2979383585398,2979383730938,145540,普通
67,2979383587134,2979383732413,145278,普通
68,2979383590210,2979383757519,167308,普通
69,2979383606663,2979383758115,151452,普通
70,2979383731151,2979383917435,186284,普通
71,2979383732667,2979383917590,184922,普通
72,2979383757719,2979383948416,190697,普通
73,2979383758220,2979383951361,193141,普通
74,2979383919189,2979383951773,32584,普通
75,2979383917745,2979383968595,50849,普通
76,2979383948641,2979384164624,215982,普通
77,2979383951549,2979384164970,213421,普通
78,2979383951969,2979384171659,219689,普通
79,2979384146375,2979384321493,175117,普通
80,2979384165096,2979386032460,1867363,跨链
81,2979384170885,2979385182616,1011731,普通
82,2979384171848,2979385182971,1011123,普通
83,2979384321684,2979385183644,861959,普通
84,2979385183152,2979385204084,20932,普通
85,2979385182807,2979386910533,1727725,跨链
86,2979385183571,2979386061386,877814,普通
87,2979385184423,2979386062317,877893,普通
88,2979385204226,2979386062669,858443,普通
89,2979386060757,2979386078141,17383,普通
90,2979386061845,2979386078549,16704,普通
91,2979386062458,2979386156316,93858,普通
92,2979386063387,2979386157365,93977,普通
93,2979386078674,2979386170554,91880,普通
94,2979386079041,2979386171462,92420,普通
95,2979386156755,2979386172420,15664,普通
96,2979386157722,2979386173418,15696,普通
97,2979386171630,2979386271299,99668,普通
98,2979386171686,2979386271574,99887,普通
99,2979386173438,2979386275811,102372,普通
100,2979386174241,2979386360442,186200,普通

=== 执行统计 ===
第一笔交易开始时间: 2979378716175 微秒
最后一笔交易完成时间: 2979386910533 微秒
前100笔交易总执行时间(包含跨链延迟): 8194357 微秒
前100笔交易总执行时间(不含跨链延迟): 7644266 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979379820124,2979379837496,17371,普通
2,2979379820209,2979379838278,18069,普通
3,2979379821294,2979379838378,17084,普通
4,2979379820853,2979379838999,18145,普通
5,2979379838000,2979379993349,155348,普通
6,2979379838824,2979379994200,155375,普通
7,2979379838880,2979379994892,156012,普通
8,2979379839812,2979379996042,156229,普通
9,2979379993675,2979380068827,75152,普通
10,2979379994378,2979380069736,75357,普通
11,2979379996654,2979380077639,80984,普通
12,2979379996736,2979380078726,81990,普通
13,2979380069144,2979380078866,9721,普通
14,2979380070355,2979380197011,126656,普通
15,2979380078048,2979380207201,129153,普通
16,2979380079085,2979380406371,327285,普通
17,2979380080494,2979380406760,326266,普通
18,2979380197427,2979380407097,209669,普通
19,2979380207655,2979380408042,200386,普通
20,2979380406511,2979380526153,119642,普通
21,2979380407000,2979380526895,119895,普通
22,2979380407285,2979380526962,119677,普通
23,2979380408181,2979380527950,119768,普通
24,2979380526304,2979380541713,15409,普通
25,2979380527164,2979380542499,15335,普通
26,2979380527217,2979380614922,87704,普通
27,2979380528363,2979380615272,86908,普通
28,2979380542544,2979380734577,192033,普通
29,2979380542687,2979380734832,192144,普通
30,2979380615454,2979380735799,120344,普通
31,2979380615462,2979380736997,121534,普通
32,2979380734872,2979380748733,13861,普通
33,2979380736087,2979380748939,12851,普通
34,2979380736097,2979380749449,13352,普通
35,2979380737352,2979380834632,97279,普通
36,2979380748894,2979380834865,85970,普通
37,2979380749064,2979380839297,90233,普通
38,2979380749932,2979380938588,188656,普通
39,2979380835443,2979380942982,107538,普通
40,2979380835337,2979380943894,108556,普通
41,2979380839430,2979380944837,105406,普通
42,2979380939011,2979381055209,116197,普通
43,2979380943101,2979381057348,114247,普通
44,2979380944036,2979381058769,114733,普通
45,2979380945098,2979381059057,113958,普通
46,2979381055850,2979381178854,123003,普通
47,2979381057518,2979382887779,1830260,跨链
48,2979381059029,2979382038606,979576,普通
49,2979381059229,2979382039612,980382,普通
50,2979381179172,2979383747695,2568522,跨链
51,2979382037950,2979382898511,860560,普通
52,2979382039029,2979382898779,859750,普通
53,2979382039870,2979382899331,859461,普通
54,2979382897837,2979382908532,10695,普通
55,2979382898736,2979382912954,14218,普通
56,2979382899513,2979382914959,15445,普通
57,2979382899838,2979382915550,15712,普通
58,2979382909185,2979383005985,96800,普通
59,2979382913307,2979383010202,96895,普通
60,2979382915237,2979383018640,103402,普通
61,2979382915892,2979383019044,103152,普通
62,2979383007192,2979383083326,76133,普通
63,2979383010614,2979383092949,82335,普通
64,2979383019061,2979383160065,141003,普通
65,2979383019389,2979383160784,141394,普通
66,2979383083866,2979383161438,77571,普通
67,2979383093678,2979383166680,73001,普通
68,2979383160587,2979383178449,17861,普通
69,2979383161329,2979383178660,17331,普通
70,2979383162062,2979383179110,17047,普通
71,2979383167233,2979383266155,98922,普通
72,2979383178802,2979383274058,95256,普通
73,2979383178934,2979383275088,96153,普通
74,2979383179728,2979383352110,172381,普通
75,2979383267394,2979383352864,85469,普通
76,2979383274393,2979383354351,79958,普通
77,2979383275663,2979383354749,79086,普通
78,2979383352678,2979383455644,102966,普通
79,2979383353329,2979383463401,110072,普通
80,2979383354557,2979383463531,108974,普通
81,2979383354921,2979383464049,109127,普通
82,2979383455819,2979383610532,154712,普通
83,2979383463751,2979383611112,147360,普通
84,2979383463778,2979383611234,147456,普通
85,2979383464249,2979383611331,147081,普通
86,2979383610745,2979383749679,138933,普通
87,2979383611421,2979383752822,141400,普通
88,2979383611650,2979383770359,158708,普通
89,2979383611842,2979383771358,159515,普通
90,2979383749867,2979383773668,23801,普通
91,2979383758217,2979383915826,157609,普通
92,2979383770529,2979383918137,147608,普通
93,2979383771703,2979383957624,185920,普通
94,2979383777757,2979384101322,323564,普通
95,2979383916497,2979384102357,185859,普通
96,2979383918363,2979384102597,184234,普通
97,2979383957728,2979384110435,152707,普通
98,2979384101647,2979384119696,18049,普通
99,2979384102795,2979384122785,19990,普通
100,2979384102970,2979384189494,86523,普通

=== 执行统计 ===
第一笔交易开始时间: 2979379820124 微秒
最后一笔交易完成时间: 2979384189494 微秒
前100笔交易总执行时间(包含跨链延迟): 4369369 微秒
前100笔交易总执行时间(不含跨链延迟): 4369369 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979380775056,2979380790046,14989,普通
2,2979380775127,2979380790716,15589,普通
3,2979380775254,2979380797175,21920,普通
4,2979380775361,2979380798122,22761,普通
5,2979380790885,2979380889353,98467,普通
6,2979380791426,2979380890222,98795,普通
7,2979380797618,2979380897490,99871,普通
8,2979380799022,2979380898388,99366,普通
9,2979380889909,2979380988997,99088,普通
10,2979380890607,2979380989383,98776,普通
11,2979380897897,2979380989863,91965,普通
12,2979380900111,2979380990541,90430,普通
13,2979380989321,2979381126907,137585,普通
14,2979380989685,2979381127743,138058,普通
15,2979380990243,2979381129710,139467,普通
16,2979380993566,2979381133361,139795,普通
17,2979381127142,2979381265395,138253,普通
18,2979381132951,2979381266630,133678,普通
19,2979381130562,2979381266703,136140,普通
20,2979381133707,2979381267193,133486,普通
21,2979381265556,2979381270738,5182,普通
22,2979381266919,2979381393181,126262,普通
23,2979381267049,2979381395405,128355,普通
24,2979381274544,2979381395863,121318,普通
25,2979381270964,2979381396648,125683,普通
26,2979381393328,2979381501278,107949,普通
27,2979381395754,2979381502411,106657,普通
28,2979381396133,2979381503384,107250,普通
29,2979381397803,2979381503548,105744,普通
30,2979381501451,2979381649892,148441,普通
31,2979381502629,2979381661400,158770,普通
32,2979381503711,2979381661886,158175,普通
33,2979381504774,2979381804878,300103,普通
34,2979381650051,2979381805397,155345,普通
35,2979381661579,2979381811753,150173,普通
36,2979381662712,2979381812217,149505,普通
37,2979381805348,2979381818082,12734,普通
38,2979381806815,2979381905419,98604,普通
39,2979381812442,2979381906424,93982,普通
40,2979381812970,2979381907515,94545,普通
41,2979381819138,2979381915607,96468,普通
42,2979381905684,2979382025404,119719,普通
43,2979381906819,2979382026432,119613,普通
44,2979381908722,2979382028992,120269,普通
45,2979381915761,2979382037031,121269,普通
46,2979382026009,2979382037248,11238,普通
47,2979382030181,2979382152168,121987,普通
48,2979382030646,2979382163748,133101,普通
49,2979382037438,2979382280274,242836,普通
50,2979382038072,2979382281261,243189,普通
51,2979382152330,2979382281696,129366,普通
52,2979382163886,2979382281807,117920,普通
53,2979382280462,2979382465028,184566,普通
54,2979382281406,2979382465334,183928,普通
55,2979382281975,2979382467366,185391,普通
56,2979382282328,2979382467626,185298,普通
57,2979382465270,2979382482758,17487,普通
58,2979382465768,2979382483605,17836,普通
59,2979382467692,2979384188917,1721224,跨链
60,2979382467838,2979383339255,871417,普通
61,2979382482925,2979383339366,856440,普通
62,2979382622861,2979383339853,716991,普通
63,2979383339126,2979383352044,12917,普通
64,2979383339688,2979385057753,1718064,跨链
65,2979383339869,2979384207936,868066,普通
66,2979383340323,2979385914407,2574084,跨链
67,2979383352333,2979385065079,1712746,普通
68,2979384208091,2979385066200,858108,普通
69,2979384208167,2979385066780,858612,普通
70,2979385064642,2979385078711,14068,普通
71,2979385065583,2979385078897,13314,普通
72,2979385067264,2979385087437,20172,普通
73,2979385067615,2979385183650,116034,普通
74,2979385079271,2979385186654,107383,普通
75,2979385079304,2979385187042,107737,普通
76,2979385181746,2979385203849,22103,普通
77,2979385183826,2979385204839,21013,普通
78,2979385186829,2979386997506,1810677,跨链
79,2979385187233,2979386147640,960406,普通
80,2979385204100,2979386148318,944218,普通
81,2979385294334,2979386149242,854907,普通
82,2979386147766,2979386161132,13365,普通
83,2979386147852,2979386163056,15204,普通
84,2979386148836,2979386163372,14536,普通
85,2979386150083,2979386163439,13355,普通
86,2979386161444,2979386272239,110794,普通
87,2979386163227,2979386272721,109493,普通
88,2979386166941,2979386273733,106792,普通
89,2979386166612,2979386274358,107746,普通
90,2979386272406,2979386363386,90979,普通
91,2979386272847,2979386372679,99832,普通
92,2979386273941,2979386494368,220426,普通
93,2979386274551,2979386495505,220954,普通
94,2979386363593,2979386496145,132552,普通
95,2979386372805,2979386496729,123924,普通
96,2979386494789,2979386625570,130780,普通
97,2979386495655,2979386626195,130540,普通
98,2979386497344,2979386626395,129050,普通
99,2979386496988,2979386626996,130007,普通
100,2979386625808,2979386643807,17999,普通

=== 执行统计 ===
第一笔交易开始时间: 2979380775056 微秒
最后一笔交易完成时间: 2979386997506 微秒
前100笔交易总执行时间(包含跨链延迟): 6222449 微秒
前100笔交易总执行时间(不含跨链延迟): 5868751 微秒

zipf = 0.8  ctx = 0.08-----------------------------------------------------------------交易ID,开始时间,完成时间,延迟(微秒),类型交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979451039877,2979451051918,12040,普通
2,2979451039918,2979451134322,94404,普通
3,2979451039955,2979451135221,95266,普通
4,2979451040296,2979451135700,95404,普通
5,2979451052339,2979451136374,84034,普通
6,2979451134530,2979451143689,9159,普通
7,2979451135802,2979451229823,94020,普通
8,2979451136485,2979451230909,94423,普通
9,2979451136919,2979451231340,94421,普通
10,2979451143850,2979452935113,1791263,跨链
11,2979451230125,2979452085494,855369,普通
12,2979451231365,2979452085656,854291,普通
13,2979451231664,2979452085906,854241,普通
14,2979452085329,2979452098706,13376,普通
15,2979452085693,2979452103375,17681,普通
16,2979452085949,2979453812084,1726134,跨链
17,2979452086265,2979452962622,876356,普通
18,2979452099046,2979452963100,864053,普通
19,2979452103837,2979452964208,860370,普通
20,2979452962294,2979452977507,15213,普通
21,2979452962803,2979452977919,15116,普通
22,2979452963513,2979454691532,1728019,跨链
23,2979452965105,2979453842180,877074,普通
24,2979452978044,2979453842691,864647,普通
25,2979452978214,2979453843631,865417,普通
26,2979453841835,2979453861813,19978,普通
27,2979453842519,2979453862301,19782,普通
28,2979453843135,2979453862917,19781,普通
29,2979453844848,2979453862982,18133,普通
30,2979453861995,2979453969396,107400,普通
31,2979453862707,2979453975744,113037,普通
32,2979453863392,2979453976703,113310,普通
33,2979453863666,2979453976915,113249,普通
34,2979453969843,2979454045927,76084,普通
35,2979453976223,2979454054817,78594,普通
36,2979453977138,2979454055452,78314,普通
37,2979453977631,2979454056145,78514,普通
38,2979454047536,2979454056451,8915,普通
39,2979454055350,2979454173389,118038,普通
40,2979454055924,2979454173976,118052,普通
41,2979454056353,2979454175763,119409,普通
42,2979454056932,2979454176023,119090,普通
43,2979454174032,2979454269795,95763,普通
44,2979454174392,2979454269984,95592,普通
45,2979454176561,2979454270198,93636,普通
46,2979454176898,2979454270957,94058,普通
47,2979454270051,2979454365951,95899,普通
48,2979454270217,2979454366964,96747,普通
49,2979454270493,2979456077286,1806792,跨链
50,2979454271577,2979455227902,956324,普通
51,2979454366408,2979455228567,862158,普通
52,2979454367746,2979455228982,861235,普通
53,2979455227479,2979455242119,14640,普通
54,2979455228150,2979455247036,18886,普通
55,2979455228806,2979455247533,18726,普通
56,2979455230372,2979455248602,18230,普通
57,2979455242946,2979455337160,94214,普通
58,2979455247767,2979455338689,90922,普通
59,2979455247938,2979455339103,91164,普通
60,2979455249684,2979455339284,89600,普通
61,2979455337467,2979457152277,1814809,跨链
62,2979455339008,2979456302602,963593,普通
63,2979455339466,2979456303220,963754,普通
64,2979455339569,2979456303368,963799,普通
65,2979456302588,2979456322941,20352,普通
66,2979456302860,2979458031520,1728659,跨链
67,2979456303780,2979457182059,878279,普通
68,2979456303924,2979457183015,879090,普通
69,2979456323316,2979457183363,860046,普通
70,2979457181738,2979457196636,14897,普通
71,2979457182281,2979457197656,15374,普通
72,2979457183327,2979457198468,15141,普通
73,2979457184209,2979457281732,97522,普通
74,2979457197283,2979457291166,93882,普通
75,2979457197906,2979457292262,94355,普通
76,2979457198709,2979457292531,93821,普通
77,2979457282257,2979458994278,1712021,跨链
78,2979457291552,2979458144960,853408,普通
79,2979457292512,2979458146054,853542,普通
80,2979457292703,2979458146209,853506,普通
81,2979458144489,2979458160311,15822,普通
82,2979458145258,2979458166002,20743,普通
83,2979458146545,2979458166097,19552,普通
84,2979458146649,2979458166648,19998,普通
85,2979458160576,2979458167091,6515,普通
86,2979458166403,2979458220438,54035,普通
87,2979458166367,2979458221640,55273,普通
