zipf = 0.8 ctx = 0.0----------------------------------------------------------


交易ID,开始时间,完成时间,延迟(微秒),类型
84,3045108968477,3045109445420,476943,普通
85,3045109272732,3045109627158,354425,普通
86,3045109446046,3045109825390,379344,普通
87,3045109446010,3045110199676,753666,普通
88,3045109449005,3045110570138,1121132,普通
89,3045109627572,3045110570141,942569,普通
90,3045109825780,3045112776127,2950347,跨链
91,3045110201089,3045110742194,541105,普通
92,3045110584987,3045111250217,665229,普通
93,3045110585661,3045111256012,670351,普通
94,3045110741827,3045111256016,514188,普通
95,3045110743878,3045111264016,520138,普通
96,3045111251103,3045114213559,2962455,跨链
97,3045111256800,3045112013563,756763,普通
98,3045111395070,3045112014755,619685,普通
99,3045111399688,3045112014759,615071,普通
100,3045112013964,3045112735705,721740,普通

=== 执行统计 ===
第一笔交易开始时间: 3045096752140 微秒
第100笔交易完成时间: 3045112735705 微秒
离第100笔交易最近的跨链交易完成时间: 3045114213559 微秒
前100笔交易总执行时间(包含跨链延迟): 17461418 微秒
前100笔交易总执行时间(不含跨链延迟): 15983564 微秒
跨链交易数量: 7
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045097918350,3045098229264,310914,普通
2,3045097918321,3045098316748,398427,普通
3,3045097918419,3045098316752,398332,普通
4,3045097918825,3045098451292,532467,普通
5,3045098229750,3045098746570,516820,普通
6,3045098317181,3045098748395,431213,普通
7,3045098331124,3045101177857,2846732,跨链
8,3045098451780,3045098977862,526081,普通
9,3045098746909,3045098990307,243397,普通
10,3045098841718,3045099313619,471901,普通
11,3045098978377,3045099313623,335246,普通
12,3045098990688,3045099313627,322938,普通
13,3045099208185,3045101622898,2414712,跨链
14,3045099315118,3045099806678,491559,普通
15,3045099315674,3045099806683,491008,普通
16,3045099315207,3045099965554,650346,普通
17,3045099423967,3045099965559,541591,普通
18,3045099832230,3045100400475,568245,普通
19,3045099952230,3045100403384,451153,普通
20,3045099966808,3045100419000,452192,普通
21,3045099967073,3045100549074,582000,普通
22,3045100400804,3045100973841,573037,普通
23,3045100412258,3045100973846,561588,普通
24,3045100419394,3045100973850,554456,普通
25,3045100549637,3045101198618,648980,普通
26,3045101069176,3045101430991,361815,普通
27,3045101069570,3045101433629,364058,普通
28,3045101069378,3045101433632,364253,普通
29,3045101199194,3045101434632,235437,普通
30,3045101438799,3045101996956,558156,普通
31,3045101610907,3045102162068,551160,普通
32,3045101623596,3045102540480,916883,普通
33,3045101634917,3045102548027,913109,普通
34,3045101997421,3045102548031,550610,普通
35,3045102173326,3045102551116,377789,普通
36,3045102540818,3045102865188,324369,普通
37,3045102549582,3045103319191,769608,普通
38,3045102551069,3045103319195,768125,普通
39,3045102709064,3045103324014,614950,普通
40,3045102865554,3045103629527,763973,普通
41,3045103320085,3045103805559,485473,普通
42,3045103324847,3045104193734,868887,普通
43,3045103430225,3045104200240,770015,普通
44,3045103629883,3045104201410,571527,普通
45,3045103805939,3045104405967,600028,普通
46,3045104200402,3045104805518,605115,普通
47,3045104200659,3045107005523,2804863,跨链
48,3045104207942,3045104805527,597585,普通
49,3045104419666,3045105316996,897329,普通
50,3045104809772,3045105317000,507227,普通
51,3045104809918,3045105727994,918076,普通
52,3045104943011,3045105727998,784987,普通
53,3045105317424,3045105732032,414608,普通
54,3045105319122,3045105935825,616702,普通
55,3045105728430,3045106299314,570883,普通
56,3045105914055,3045106316855,402799,普通
57,3045105915121,3045106942110,1026988,普通
58,3045106103010,3045109142114,3039103,跨链
59,3045106299663,3045107086948,787285,普通
60,3045106459425,3045107086952,627527,普通
61,3045106952880,3045107464849,511969,普通
62,3045107076925,3045109668057,2591131,跨链
63,3045107278072,3045107993668,715596,普通
64,3045107296628,3045108317477,1020849,普通
65,3045107465239,3045108317481,852241,普通
66,3045107468607,3045108317490,848882,普通
67,3045108131263,3045108545675,414411,普通
68,3045108317958,3045109054783,736824,普通
69,3045108321541,3045109259139,937598,普通
70,3045108334890,3045109263546,928656,普通
71,3045108546025,3045109276015,729990,普通
72,3045109055278,3045109634578,579300,普通
73,3045109259498,3045112049249,2789751,跨链
74,3045109284747,3045109849259,564511,普通
75,3045109284825,3045112058908,2774083,跨链
76,3045109839272,3045110533884,694611,普通
77,3045109859992,3045110533888,673896,普通
78,3045109860053,3045110534917,674864,普通
79,3045110099152,3045110953897,854745,普通
80,3045110534234,3045111334119,799884,普通
81,3045110684548,3045111337256,652708,普通
82,3045110685636,3045111526909,841273,普通
83,3045111118151,3045111746307,628155,普通
84,3045111336766,3045112068810,732043,普通
85,3045111514325,3045112252367,738042,普通
86,3045111527437,3045114454055,2926618,跨链
87,3045111909567,3045114459826,2550259,跨链
88,3045112072200,3045112624068,551868,普通
89,3045112252745,3045112992560,739814,普通
90,3045112260359,3045112995088,734729,普通
91,3045112462549,3045113012032,549483,普通
92,3045112624481,3045113012039,387558,普通
93,3045112992937,3045113791260,798322,普通
94,3045113191672,3045113791263,599591,普通
95,3045113191986,3045113796960,604973,普通
96,3045113191842,3045113799179,607337,普通
97,3045113791638,3045114560223,768585,普通
98,3045113793960,3045116762314,2968353,跨链
99,3045113797333,3045114562356,765023,普通
100,3045113799707,3045114563696,763989,普通

=== 执行统计 ===
第一笔交易开始时间: 3045097918350 微秒
第100笔交易完成时间: 3045114563696 微秒
离第100笔交易最近的跨链交易完成时间: 3045116762314 微秒
前100笔交易总执行时间(包含跨链延迟): 18843963 微秒
前100笔交易总执行时间(不含跨链延迟): 16645346 微秒
跨链交易数量: 10
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045099149959,3045099164461,14501,普通
2,3045099149237,3045101571036,2421799,跨链
3,3045099150492,3045099844820,694327,普通
4,3045099261566,3045102044824,2783258,跨链
5,3045099164933,3045099986182,821249,普通
6,3045099371391,3045099986188,614796,普通
7,3045099845480,3045100403338,557858,普通
8,3045099852734,3045100403344,550610,普通
9,3045099995081,3045100403881,408799,普通
10,3045100112678,3045100403890,291212,普通
11,3045100404605,3045100775832,371226,普通
12,3045100404645,3045103348462,2943817,跨链
13,3045100423729,3045101148467,724738,普通
14,3045100421961,3045101148482,726521,普通
15,3045100776417,3045101166355,389938,普通
16,3045101149054,3045101610362,461307,普通
17,3045101164633,3045101610366,445732,普通
18,3045101166727,3045101630681,463953,普通
19,3045101294788,3045101801254,506466,普通
20,3045101630997,3045102155517,524519,普通
21,3045101796387,3045104769830,2973442,跨链
22,3045101796996,3045102569838,772841,普通
23,3045101804282,3045102569843,765560,普通
24,3045102155868,3045102569865,413997,普通
25,3045102731505,3045102948988,217482,普通
26,3045102744350,3045103123474,379124,普通
27,3045102928127,3045103424232,496104,普通
28,3045102944262,3045103583600,639338,普通
29,3045102949552,3045103782038,832485,普通
30,3045103126106,3045103896369,770263,普通
31,3045103424607,3045104152183,727576,普通
32,3045103584067,3045104296239,712172,普通
33,3045103782551,3045106670883,2888331,跨链
34,3045103897430,3045104630200,732770,普通
35,3045104294004,3045105009113,715108,普通
36,3045104297249,3045105011390,714141,普通
37,3045104471404,3045107435674,2964270,跨链
38,3045104630709,3045105409423,778713,普通
39,3045105009509,3045105855892,846382,普通
40,3045105014460,3045105861938,847477,普通
41,3045105235999,3045108061942,2825943,跨链
42,3045105409795,3045106157675,747880,普通
43,3045105857706,3045106767728,910021,普通
44,3045105990671,3045106978021,987350,普通
45,3045105991946,3045107212433,1220487,普通
46,3045106158038,3045107212438,1054399,普通
47,3045106767998,3045107215449,447451,普通
48,3045107006370,3045107363934,357563,普通
49,3045107232640,3045107718560,485919,普通
50,3045107351930,3045108137164,785234,普通
51,3045107352150,3045108137392,785242,普通
52,3045107364347,3045108137401,773053,普通
53,3045107719043,3045110499869,2780825,跨链
54,3045108144132,3045108743526,599393,普通
55,3045108144323,3045109048870,904547,普通
56,3045108144389,3045109048874,904484,普通
57,3045108302926,3045109060030,757103,普通
58,3045108743929,3045109080020,336091,普通
59,3045109049382,3045109839577,790194,普通
60,3045109221306,3045109844180,622874,普通
61,3045109221334,3045109844470,623135,普通
62,3045109221617,3045112714052,3492435,跨链
63,3045109839885,3045110521265,681379,普通
64,3045109856064,3045110539189,683125,普通
65,3045109856634,3045110539257,682623,普通
66,3045110539413,3045110995513,456099,普通
67,3045110539455,3045111195700,656244,普通
68,3045110539771,3045111195703,655931,普通
69,3045110678827,3045111196148,517321,普通
70,3045110998760,3045111848617,849856,普通
71,3045111196161,3045112025672,829510,普通
72,3045111369987,3045112029939,659952,普通
73,3045111371340,3045112029954,658614,普通
74,3045111849069,3045112778860,929790,普通
75,3045112026043,3045114979718,2953674,跨链
76,3045112244712,3045112779978,535266,普通
77,3045112259274,3045112779991,520716,普通
78,3045112779373,3045113616575,837202,普通
79,3045112780714,3045113616580,835865,普通
80,3045112780877,3045113617816,836938,普通
81,3045112790217,3045113617820,827603,普通
82,3045113618954,3045114304456,685501,普通
83,3045113625775,3045114312620,686845,普通
84,3045113633606,3045114316663,683056,普通
85,3045113793783,3045114336018,542235,普通
86,3045114304835,3045114446831,141995,普通
87,3045114441538,3045115023001,581462,普通
88,3045114441569,3045115039507,597937,普通
89,3045114447146,3045115595038,1147891,普通
90,3045114450633,3045115601046,1150413,普通
91,3045115023349,3045115628017,604667,普通
92,3045115039920,3045117955507,2915586,跨链
93,3045115595459,3045115918399,322939,普通
94,3045115612510,3045115933418,320907,普通
95,3045115740711,3045116066893,326181,普通
96,3045115901035,3045116677549,776514,普通
97,3045115927888,3045116700016,772127,普通
98,3045115933797,3045116704018,770221,普通
99,3045116068391,3045119031396,2963004,跨链
100,3045116678057,3045117419698,741641,普通

=== 执行统计 ===
第一笔交易开始时间: 3045099149959 微秒
第100笔交易完成时间: 3045117419698 微秒
离第100笔交易最近的跨链交易完成时间: 3045119031396 微秒
前100笔交易总执行时间(包含跨链延迟): 19881436 微秒
前100笔交易总执行时间(不含跨链延迟): 18269739 微秒
跨链交易数量: 12
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045100185259,3045100312873,127614,普通
2,3045100185427,3045100743867,558440,普通
3,3045100185488,3045100752022,566533,普通
4,3045100308409,3045100756133,447724,普通
5,3045100314774,3045100756365,441591,普通
6,3045100744917,3045101109625,364707,普通
7,3045100753107,3045101118636,365529,普通
8,3045100757482,3045101356743,599260,普通
9,3045100855840,3045101357154,501314,普通
10,3045101109979,3045101481169,371190,普通
11,3045101119107,3045101617116,498009,普通
12,3045101357577,3045101988701,631124,普通
13,3045101358543,3045101989058,630515,普通
14,3045101483807,3045102328736,844928,普通
15,3045101801635,3045102527032,725396,普通
16,3045101994208,3045102527036,532827,普通
17,3045101996590,3045104883917,2887326,跨链
18,3045102329092,3045102683921,354829,普通
19,3045102531340,3045103192655,661315,普通
20,3045102673994,3045103192972,518978,普通
21,3045102685056,3045103193373,508317,普通
22,3045102685495,3045105393393,2707898,跨链
23,3045103193095,3045103938502,745407,普通
24,3045103365306,3045103939555,574249,普通
25,3045103377055,3045106139575,2762520,跨链
26,3045103365906,3045103939582,573675,普通
27,3045103938876,3045104304110,365234,普通
28,3045103941966,3045107110573,3168607,跨链
29,3045104152150,3045104922836,770685,普通
30,3045104153040,3045105319630,1166589,普通
31,3045104304627,3045105320154,1015527,普通
32,3045104915800,3045105466104,550304,普通
33,3045104923214,3045105472025,548811,普通
34,3045105322423,3045106120580,798157,普通
35,3045105466438,3045108345262,2878823,跨链
36,3045105478862,3045106145280,666417,普通
37,3045105677106,3045106145320,468214,普通
38,3045106145662,3045106961993,816330,普通
39,3045106146885,3045106977532,830647,普通
40,3045106147180,3045106977536,830356,普通
41,3045106147214,3045107355334,1208119,普通
42,3045106962496,3045107535214,572718,普通
43,3045106995464,3045109735219,2739754,跨链
44,3045107000542,3045107706039,705496,普通
45,3045107361366,3045108193139,831772,普通
46,3045107705375,3045108205107,499731,普通
47,3045107705709,3045108614520,908810,普通
48,3045107707866,3045109017468,1309601,普通
49,3045108193543,3045109020159,826615,普通
50,3045108205565,3045109021925,816359,普通
51,3045108614890,3045109021974,407084,普通
52,3045109017841,3045109591362,573521,普通
53,3045109020650,3045109959831,939180,普通
54,3045109029630,3045112402099,3372469,跨链
55,3045109218347,3045110202104,983757,普通
56,3045109591693,3045110202149,610455,普通
57,3045109960500,3045110389997,429496,普通
58,3045110203317,3045112905985,2702667,跨链
59,3045110203633,3045112905991,2702357,跨链
60,3045110211170,3045111162754,951584,普通
61,3045110390520,3045111163218,772698,普通
62,3045110706389,3045111163239,456850,普通
63,3045110963428,3045113703220,2739791,跨链
64,3045111163806,3045111947501,783694,普通
65,3045111326830,3045114147505,2820674,跨链
66,3045111328970,3045111951198,622228,普通
67,3045111503619,3045112517873,1014253,普通
68,3045112105674,3045112767236,661562,普通
69,3045112109938,3045114977272,2867334,跨链
70,3045112111231,3045112778521,667289,普通
71,3045112518251,3045113387872,869621,普通
72,3045112767662,3045113407728,640066,普通
73,3045112779324,3045113560623,781298,普通
74,3045113178775,3045113993507,814731,普通
75,3045113388269,3045116407379,3019109,跨链
76,3045113408141,3045114208974,800832,普通
77,3045113561103,3045114209007,647904,普通
78,3045113993909,3045114405491,411581,普通
79,3045114209403,3045114815960,606557,普通
80,3045114212919,3045117185616,2972697,跨链
81,3045114218811,3045115164098,945286,普通
82,3045114405833,3045115164102,758268,普通
83,3045114980381,3045117366128,2385746,跨链
84,3045114986790,3045115714419,727628,普通
85,3045115164998,3045115865786,700788,普通
86,3045115305136,3045116002706,697570,普通
87,3045115305998,3045116032685,726686,普通
88,3045115714823,3045116444781,729957,普通
89,3045115866416,3045116444784,578368,普通
90,3045116008411,3045116595028,586616,普通
91,3045116033077,3045117107580,1074502,普通
92,3045116588493,3045117107585,519091,普通
93,3045116595526,3045117108096,512570,普通
94,3045116599629,3045117113604,513974,普通
95,3045117108495,3045117354135,245640,普通
96,3045117108898,3045117901845,792946,普通
97,3045117110648,3045117901848,791200,普通
98,3045117350521,3045118270597,920076,普通
99,3045117354547,3045118278357,923810,普通
100,3045117903258,3045118491281,588023,普通

=== 执行统计 ===
第一笔交易开始时间: 3045100185259 微秒
第100笔交易完成时间: 3045118491281 微秒
前100笔交易总执行时间(包含跨链延迟): 18306022 微秒
前100笔交易总执行时间(不含跨链延迟): 18306022 微秒
跨链交易数量: 15
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045101382080,3045101835200,453120,普通
2,3045101383636,3045101835228,451591,普通
3,3045101384744,3045104035231,2650487,跨链
4,3045101385030,3045101993011,607981,普通
5,3045101835845,3045102240061,404215,普通
6,3045101984938,3045102528363,543424,普通
7,3045101999399,3045102544661,545262,普通
8,3045101993418,3045102550328,556909,普通
9,3045102356502,3045102550684,194182,普通
10,3045102537296,3045103016262,478966,普通
11,3045102545059,3045103024043,478983,普通
12,3045102696477,3045103024056,327578,普通
13,3045102701197,3045103364613,663416,普通
14,3045103159815,3045103522224,362409,普通
15,3045103159969,3045103525530,365561,普通
16,3045103176127,3045103936641,760514,普通
17,3045103377512,3045104199492,821980,普通
18,3045103522628,3045104410144,887516,普通
19,3045103763968,3045104577291,813322,普通
20,3045103936995,3045104577744,640748,普通
21,3045104199961,3045105158069,958107,普通
22,3045104410644,3045105291639,880995,普通
23,3045104577582,3045105304152,726569,普通
24,3045104579100,3045105304206,725105,普通
25,3045105160048,3045105486708,326659,普通
26,3045105307212,3045106110931,803719,普通
27,3045105308166,3045106112813,804646,普通
28,3045105465834,3045106132226,666392,普通
29,3045105487078,3045106136063,648984,普通
30,3045106113389,3045106948677,835287,普通
31,3045106303238,3045106949794,646556,普通
32,3045106304944,3045107296012,991068,普通
33,3045106304859,3045107296116,991257,普通
34,3045106968206,3045107465604,497398,普通
35,3045107107439,3045107692437,584997,普通
36,3045107297021,3045107692441,395419,普通
37,3045107301475,3045107886954,585478,普通
38,3045107489822,3045108237748,747926,普通
39,3045107693253,3045108638116,944862,普通
40,3045107876920,3045108826898,949977,普通
41,3045107887430,3045108829296,941866,普通
42,3045108238468,3045108829343,590875,普通
43,3045108641575,3045109378091,736516,普通
44,3045108827281,3045109384013,556732,普通
45,3045108830782,3045111584019,2753237,跨链
46,3045108834353,3045111584025,2749671,跨链
47,3045109378464,3045109726844,348380,普通
48,3045109525736,3045112286081,2760344,跨链
49,3045109531807,3045110494035,962228,普通
50,3045109531941,3045110504018,972077,普通
51,3045109869938,3045110534085,664147,普通
52,3045110086619,3045113119047,3032428,跨链
53,3045110534574,3045111346691,812117,普通
54,3045110540146,3045111364077,823931,普通
55,3045110684950,3045111368034,683084,普通
56,3045110919446,3045111368493,449047,普通
57,3045111364384,3045114262336,2897951,跨链
58,3045111364689,3045112062343,697653,普通
59,3045111508703,3045112062375,553671,普通
60,3045111514464,3045112255086,740622,普通
61,3045112076510,3045112728862,652351,普通
62,3045112063702,3045112734305,670602,普通
63,3045112071617,3045112936807,865190,普通
64,3045112258686,3045112950232,691546,普通
65,3045112732617,3045113176753,444136,普通
66,3045112934850,3045113372030,437179,普通
67,3045112937197,3045113861484,924286,普通
68,3045112950589,3045116405987,3455398,跨链
69,3045113177139,3045116409586,3232447,跨链
70,3045113372430,3045114212990,840560,普通
71,3045113863236,3045114213444,350208,普通
72,3045114206359,3045114765700,559341,普通
73,3045114209967,3045114925044,715077,普通
74,3045114219732,3045114926317,706584,普通
75,3045114219254,3045114926320,707065,普通
76,3045114908138,3045115539739,631600,普通
77,3045114927531,3045115705645,778114,普通
78,3045114927615,3045118104979,3177363,跨链
79,3045115090562,3045115905158,814596,普通
80,3045115705220,3045116243053,537832,普通
81,3045115707014,3045116257702,550687,普通
82,3045115909406,3045116598014,688607,普通
83,3045115923332,3045116905885,982552,普通
84,3045116421746,3045116917183,495437,普通
85,3045116425311,3045116917188,491877,普通
86,3045116598536,3045117340029,741492,普通
87,3045116906278,3045119916293,3010014,跨链
88,3045117115263,3045117716390,601127,普通
89,3045117125327,3045117896031,770703,普通
90,3045117340631,3045117900777,560146,普通
91,3045117716751,3045117900781,184030,普通
92,3045117884191,3045118263792,379601,普通
93,3045117896442,3045118683022,786580,普通
94,3045118084980,3045118877115,792134,普通
95,3045118085010,3045119084748,999737,普通
96,3045118266567,3045119084752,818184,普通
97,3045118683445,3045119287139,603694,普通
98,3045118878400,3045119625897,747496,普通
99,3045119273492,3045119981792,708300,普通
100,3045119287558,3045120005542,717983,普通

=== 执行统计 ===
第一笔交易开始时间: 3045101382080 微秒
第100笔交易完成时间: 3045120005542 微秒
前100笔交易总执行时间(包含跨链延迟): 18623461 微秒
前100笔交易总执行时间(不含跨链延迟): 18623461 微秒
跨链交易数量: 10
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045102420322,3045102943682,523360,普通
2,3045102420553,3045102943710,523157,普通
3,3045102421082,3045102943715,522632,普通
4,3045102424361,3045102943877,519515,普通
5,3045102944759,3045103562201,617442,普通
6,3045102945035,3045103562206,617171,普通
7,3045102952631,3045103562211,609580,普通
8,3045102953647,3045103562215,608568,普通
9,3045103563384,3045104020420,457035,普通
10,3045103563664,3045104020425,456760,普通
11,3045103563853,3045104501212,937358,普通
12,3045103563896,3045106885797,3321900,跨链
13,3045104192658,3045104692024,499365,普通
14,3045104193267,3045104712298,519030,普通
15,3045104501790,3045105077212,575422,普通
16,3045104686157,3045105235597,549439,普通
17,3045104902552,3045105386394,483841,普通
18,3045104902903,3045105710309,807406,普通
19,3045105077622,3045106115147,1037524,普通
20,3045105235924,3045106115298,879374,普通
21,3045105386754,3045106116861,730107,普通
22,3045105885526,3045106117566,232040,普通
23,3045106117189,3045106934006,816816,普通
24,3045106120894,3045106936523,815628,普通
25,3045106121626,3045107290950,1169324,普通
26,3045106235647,3045107296020,1060372,普通
27,3045106934404,3045107471720,537316,普通
28,3045106938838,3045107471724,532885,普通
29,3045107291507,3045107855690,564182,普通
30,3045107466368,3045108024611,558242,普通
31,3045107473459,3045110409026,2935567,跨链
32,3045107487942,3045110581470,3093528,跨链
33,3045107856195,3045108394545,538349,普通
34,3045108025037,3045108394549,369512,普通
35,3045108209398,3045109111811,902412,普通
36,3045108389441,3045109117878,728437,普通
37,3045108539091,3045109118781,579689,普通
38,3045108553949,3045109302590,748640,普通
39,3045109118943,3045109871421,752477,普通
40,3045109118457,3045109871425,752967,普通
41,3045109297403,3045109873008,575604,普通
42,3045109302993,3045109878113,575120,普通
43,3045109873419,3045110521071,647651,普通
44,3045109878282,3045110725568,847285,普通
45,3045109878465,3045110725573,847107,普通
46,3045109883624,3045110725578,841953,普通
47,3045110521441,3045110921208,399767,普通
48,3045110921704,3045111515448,593744,普通
49,3045110940363,3045111515843,575479,普通
50,3045110949809,3045113715912,2766103,跨链
51,3045111126400,3045112022232,895832,普通
52,3045111521233,3045112030275,509041,普通
53,3045111524439,3045112315654,791215,普通
54,3045111825697,3045112315659,489961,普通
55,3045112022745,3045114970270,2947524,跨链
56,3045112160699,3045112771712,611013,普通
57,3045112519048,3045113403492,884444,普通
58,3045112317161,3045113403729,1086567,普通
59,3045112770836,3045113403733,632897,普通
60,3045112789224,3045113403817,614592,普通
61,3045113422516,3045113964407,541890,普通
62,3045113406902,3045114126030,719127,普通
63,3045113421565,3045114145128,723563,普通
64,3045113608578,3045114457276,848698,普通
65,3045113967607,3045114684724,717117,普通
66,3045114126360,3045114688698,562338,普通
67,3045114253693,3045114688756,435062,普通
68,3045114677716,3045115030040,352323,普通
69,3045114685192,3045115600047,914854,普通
70,3045114856885,3045115770027,913141,普通
71,3045114857218,3045115771277,914058,普通
72,3045115034831,3045115772127,737296,普通
73,3045115600641,3045115781519,180877,普通
74,3045115772037,3045116426979,654942,普通
75,3045115777954,3045116602811,824857,普通
76,3045115781827,3045116604448,822620,普通
77,3045115796871,3045116908851,1111980,普通
78,3045116434723,3045119108855,2674132,跨链
79,3045116603294,3045117110866,507571,普通
80,3045116758590,3045117532351,773760,普通
81,3045116910275,3045117532354,622079,普通
82,3045116914211,3045119732358,2818147,跨链
83,3045117111315,3045118036039,924723,普通
84,3045117533621,3045120592165,3058543,跨链
85,3045117794857,3045118392170,597312,普通
86,3045117795136,3045118404025,608889,普通
87,3045118036464,3045120604034,2567569,跨链
88,3045118392908,3045119063937,671028,普通
89,3045118393116,3045119283530,890414,普通
90,3045118563100,3045119283773,720672,普通
91,3045118727537,3045119289345,561807,普通
92,3045119064355,3045119441156,376801,普通
93,3045119289687,3045119610326,320638,普通
94,3045119290509,3045119808199,517690,普通
95,3045119428138,3045120171852,743714,普通
96,3045119442435,3045120180588,738152,普通
97,3045119610689,3045120183423,572733,普通
98,3045119808558,3045122745569,2937011,跨链
99,3045120173829,3045120960974,787145,普通
100,3045120333764,3045121113603,779839,普通

=== 执行统计 ===
第一笔交易开始时间: 3045102420322 微秒
第100笔交易完成时间: 3045121113603 微秒
离第100笔交易最近的跨链交易完成时间: 3045122745569 微秒
前100笔交易总执行时间(包含跨链延迟): 20325247 微秒
前100笔交易总执行时间(不含跨链延迟): 18693280 微秒
跨链交易数量: 10
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045103408373,3045104033607,625233,普通
2,3045103408369,3045104227986,819616,普通
3,3045103409111,3045104227991,818880,普通
4,3045103411211,3045104244023,832812,普通
5,3045104034075,3045104244031,209956,普通
6,3045104228621,3045105009652,781031,普通
7,3045104229016,3045107216518,2987501,跨链
8,3045104402542,3045107216584,2814041,跨链
9,3045104402535,3045105016612,614077,普通
10,3045105016814,3045105695053,678238,普通
11,3045105017588,3045105718826,701237,普通
12,3045105028708,3045105718830,690122,普通
13,3045105269751,3045105721418,451666,普通
14,3045105719261,3045106393125,673864,普通
15,3045105850068,3045106394281,544212,普通
16,3045105841459,3045106394328,552869,普通
17,3045105856612,3045106394331,537719,普通
18,3045106393670,3045107011649,617979,普通
19,3045106395506,3045107270102,874596,普通
20,3045106400305,3045107495699,1095394,普通
21,3045106526421,3045107497223,970801,普通
22,3045107014005,3045107717261,703256,普通
23,3045107490068,3045108299663,809594,普通
24,3045107496156,3045110499668,3003512,跨链
25,3045107505200,3045108318755,813554,普通
26,3045107717605,3045108318811,601206,普通
27,3045108312011,3045109140118,828107,普通
28,3045108312196,3045109145280,833084,普通
29,3045108327718,3045109148032,820314,普通
30,3045108532589,3045109148037,615447,普通
31,3045109143741,3045109705323,561582,普通
32,3045109145818,3045109705327,559509,普通
33,3045109302574,3045110020859,718284,普通
34,3045109303844,3045110308938,1005093,普通
35,3045109705685,3045110610426,904740,普通
36,3045109845071,3045113021511,3176439,跨链
37,3045110021993,3045110821516,799523,普通
38,3045110309324,3045110821520,512195,普通
39,3045110610783,3045110996775,385991,普通
40,3045110833660,3045111191447,357786,普通
41,3045110834229,3045111813403,979173,普通
42,3045110839331,3045112015170,1175839,普通
43,3045110997640,3045112015173,1017533,普通
44,3045111191836,3045114230043,3038207,跨链
45,3045111814013,3045112236955,422941,普通
46,3045112015638,3045112708308,692670,普通
47,3045112017494,3045115268071,3250577,跨链
48,3045112047297,3045113068076,1020779,普通
49,3045112253176,3045113076030,822854,普通
50,3045112708654,3045115276092,2567437,跨链
51,3045113069224,3045113488593,419369,普通
52,3045113269077,3045114017908,748830,普通
53,3045113269489,3045114028030,758541,普通
54,3045113269628,3045114028045,758417,普通
55,3045113488964,3045114032016,543052,普通
56,3045114028282,3045114597730,569447,普通
57,3045114029722,3045114605851,576128,普通
58,3045114032482,3045114818991,786509,普通
59,3045114036396,3045114820131,783735,普通
60,3045114598093,3045115022491,424398,普通
61,3045114606274,3045115603177,996902,普通
62,3045114819337,3045115624021,804684,普通
63,3045115022869,3045115776964,754095,普通
64,3045115030887,3045117980109,2949221,跨链
65,3045115603810,3045118636424,3032613,跨链
66,3045115772308,3045116443814,671505,普通
67,3045115780613,3045116841884,1061271,普通
68,3045115983280,3045116847366,864085,普通
69,3045116445687,3045117198966,753278,普通
70,3045116590711,3045117216073,625361,普通
71,3045116842315,3045117417883,575568,普通
72,3045116847798,3045119996686,3148888,跨链
73,3045117216640,3045117812087,595447,普通
74,3045117220829,3045117819032,598203,普通
75,3045117418385,3045118259846,841460,普通
76,3045117797167,3045118653711,856543,普通
77,3045117815777,3045118655789,840011,普通
78,3045117822027,3045120856170,3034143,跨链
79,3045118263241,3045118873295,610054,普通
80,3045118654120,3045119060192,406072,普通
81,3045118668248,3045119422222,753973,普通
82,3045118675557,3045121622227,2946669,跨链
83,3045119060679,3045119634523,573843,普通
84,3045119070644,3045119798094,727449,普通
85,3045119422843,3045120167874,745030,普通
86,3045119440525,3045120174522,733996,普通
87,3045119634916,3045120174532,539615,普通
88,3045119812291,3045120342826,530535,普通
89,3045120333297,3045120740099,406801,普通
90,3045120333217,3045123317738,2984521,跨链
91,3045120342405,3045121144042,801637,普通
92,3045120534341,3045121317572,783230,普通
93,3045120740503,3045121329251,588747,普通
94,3045121118218,3045124063124,2944906,跨链
95,3045121322562,3045121880021,557459,普通
96,3045121317932,3045121883118,565185,普通
97,3045121335775,3045121883122,547346,普通
98,3045121864374,3045122286785,422411,普通
99,3045122032823,3045122489197,456373,普通
100,3045122034480,3045122866826,832345,普通

=== 执行统计 ===
第一笔交易开始时间: 3045103408373 微秒
第100笔交易完成时间: 3045122866826 微秒
离第100笔交易最近的跨链交易完成时间: 3045124063124 微秒
前100笔交易总执行时间(包含跨链延迟): 20654751 微秒
前100笔交易总执行时间(不含跨链延迟): 19458452 微秒
跨链交易数量: 14
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045104411083,3045104831940,420857,普通
2,3045104412644,3045104999940,587295,普通
3,3045104415720,3045107436880,3021159,跨链
4,3045104427950,3045105238183,810233,普通
5,3045104832647,3045105672124,839477,普通
6,3045105000312,3045105680019,679707,普通
7,3045105249439,3045106155617,906178,普通
8,3045105249606,3045106157490,907884,普通
9,3045105683376,3045108360876,2677499,跨链
10,3045105683937,3045106355624,671687,普通
