zipf_= 0.8 ctx = 0.0----------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
21,3034943980133,3034943982371,2238,普通,1,848195,0
22,3034943985272,3034943987792,2520,普通,1,853615,0
23,3034943988045,3034943991030,2985,普通,1,856854,0
24,3034944123411,3034944128304,4893,普通,1,994128,0
4,3034943134244,3034945150798,2016554,跨链,1,2016622,0
3,3034943134401,3034945248316,2113914,跨链,1,2114139,0
27,3034945255332,3034945267819,12487,普通,1,2133643,0
28,3034945268311,3034945406117,137805,普通,1,2271941,0
15,3034943510437,3034945624034,2113597,跨链,1,2489858,0
30,3034945624395,3034945626838,2443,普通,1,2492661,0
31,3034945627087,3034945633528,6441,普通,1,2499351,0
32,3034945633768,3034945639952,6184,普通,1,2505776,0
33,3034945647237,3034945728418,81181,普通,1,2594241,0
34,3034945732113,3034945736725,4611,普通,1,2602548,0
35,3034945736978,3034945740334,3356,普通,1,2606158,0
36,3034945937312,3034945942052,4739,普通,1,2807875,0
25,3034944128542,3034946239537,2110995,跨链,1,3105361,0
38,3034946239843,3034946244097,4253,普通,1,3109921,0
39,3034946244362,3034946248761,4398,普通,1,3114584,0
26,3034945266223,3034947404870,2138646,跨链,1,4270693,0
29,3034945409692,3034947412397,2002704,跨链,1,4278221,0
42,3034947412715,3034947415006,2290,普通,1,4280829,0
43,3034947422655,3034947558698,136042,普通,1,4424522,0
44,3034947573552,3034947580242,6689,普通,1,4446065,0
45,3034947580491,3034947673274,92782,普通,1,4539097,0
37,3034945942311,3034947947689,2005378,跨链,1,4813513,0
47,3034947958587,3034947962182,3595,普通,1,4828006,0
48,3034947962406,3034948077523,115116,普通,1,4943346,0
49,3034948077830,3034948080904,3073,普通,1,4946727,0
50,3034948081193,3034948084389,3195,普通,1,4950213,0
40,3034946252940,3034948257451,2004511,跨链,1,5123275,0
52,3034948260488,3034948263161,2673,普通,1,5128985,0
53,3034948426052,3034948539660,113607,普通,1,5405484,0
54,3034948549703,3034948554701,4998,普通,1,5420525,0
55,3034948555675,3034948561270,5594,普通,1,5427093,0
56,3034948681393,3034948690235,8842,普通,1,5556059,0
57,3034948707735,3034948710039,2304,普通,1,5575863,0
58,3034948712044,3034948837564,125519,普通,1,5703387,0
59,3034948842835,3034948852654,9819,普通,1,5718478,0
41,3034947558387,3034949571351,2012963,跨链,1,6437174,0
61,3034949571647,3034949573805,2158,普通,1,6439629,0
62,3034949577079,3034949580081,3002,普通,1,6445905,0
63,3034949580297,3034949583440,3143,普通,1,6449264,0
64,3034949583666,3034949586555,2889,普通,1,6452379,0
46,3034947680911,3034949683969,2003058,跨链,1,6549793,0
65,3034949586786,3034949735879,149092,普通,1,6601702,0
66,3034949731112,3034949749931,18818,普通,1,6615755,0
67,3034949743261,3034949750447,7186,普通,1,6616271,0
69,3034949750681,3034949869081,118400,普通,1,6734905,0
68,3034949750186,3034949870363,120176,普通,1,6736186,0
71,3034949873873,3034949877424,3551,普通,1,6743248,0
51,3034948090612,3034950094156,2003543,跨链,1,6959979,0
73,3034950094535,3034950097793,3258,普通,1,6963616,0
74,3034950104831,3034950110000,5168,普通,1,6975823,0
75,3034950246887,3034950249929,3042,普通,1,7115752,0
76,3034950376509,3034950379217,2707,普通,1,7245041,0
77,3034950383171,3034950386703,3532,普通,1,7252527,0
78,3034950386980,3034950525498,138517,普通,1,7391322,0
60,3034948871580,3034950994642,2123061,跨链,1,7860465,0
80,3034950994927,3034950997789,2861,普通,1,7863612,0
81,3034951000914,3034951003995,3081,普通,1,7869818,0
82,3034951010784,3034951012998,2213,普通,1,7878822,0
83,3034951013249,3034951016254,3005,普通,1,7882078,0
84,3034951016483,3034951131259,114775,普通,1,7997082,0
85,3034951324815,3034951330337,5521,普通,1,8196160,0
86,3034951330560,3034951443307,112747,普通,1,8309130,0
87,3034951450472,3034951453665,3193,普通,1,8319489,0
88,3034951453912,3034951557254,103342,普通,1,8423078,0
89,3034951563361,3034951566242,2880,普通,1,8432065,0
90,3034951572327,3034951740567,168240,普通,1,8606391,0
70,3034949870474,3034951875525,2005050,跨链,1,8741348,0
91,3034951751829,3034951919768,167939,普通,1,8785592,0
93,3034951926969,3034951934129,7160,普通,1,8799953,0
72,3034949877651,3034952011763,2134111,跨链,1,8877587,0
95,3034952059997,3034952137266,77269,普通,1,9003090,0
94,3034952062287,3034952138104,75816,普通,1,9003928,0
79,3034950540704,3034952544453,2003749,跨链,1,9410277,0
98,3034952554141,3034952567344,13203,普通,1,9433168,0
99,3034952596649,3034952601405,4756,普通,1,9467229,0
100,3034952729886,3034952732785,2899,普通,1,9598609,0
101,3034952739796,3034952759010,19213,普通,1,9624833,0
102,3034952759564,3034952774180,14616,普通,1,9640004,0
103,3034952909435,3034952917696,8260,普通,1,9783520,0

=== 执行统计 ===
第一笔交易开始时间: 3034943134176 微秒
最后一笔交易完成时间: 3034952917696 微秒
前100笔交易总执行时间(包含跨链延迟): 9783520 微秒
前100笔交易总执行时间(不含跨链延迟): 9783520 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
1,3034944205953,3034944223751,17798,普通,1,17798,0
4,3034944207715,3034944224214,16498,普通,1,18261,0
2,3034944224740,3034944361051,136310,普通,1,155097,0
7,3034944361297,3034944365007,3710,普通,1,159054,0
6,3034944224450,3034944370330,145879,普通,1,164377,0
5,3034944224200,3034944373585,149384,普通,1,167632,0
8,3034944365305,3034944377107,11802,普通,1,171154,0
9,3034944370595,3034944474335,103739,普通,1,268381,0
12,3034944475143,3034944482439,7296,普通,1,276486,0
11,3034944469496,3034944482969,13472,普通,1,277016,0
10,3034944488503,3034944661559,173055,普通,1,455606,0
13,3034944482908,3034944663567,180659,普通,1,457614,0
15,3034944661983,3034944673496,11512,普通,1,467543,0
16,3034944665789,3034944840038,174249,普通,1,634085,0
17,3034944674056,3034944846311,172254,普通,1,640357,0
14,3034944843929,3034944960681,116752,普通,1,754728,0
19,3034944846537,3034944962188,115650,普通,1,756234,0
21,3034944965844,3034944980119,14275,普通,1,774166,0
22,3034944981287,3034945099970,118682,普通,1,894017,0
23,3034945100263,3034945102860,2596,普通,1,896906,0
24,3034945103083,3034945105473,2389,普通,1,899520,0
25,3034945105701,3034945113057,7355,普通,1,907103,0
20,3034944982479,3034945114344,131864,普通,1,908390,0
26,3034945224752,3034945239773,15021,普通,1,1033820,0
28,3034945240183,3034945244155,3971,普通,1,1038201,0
29,3034945244422,3034945377985,133562,普通,1,1172032,0
30,3034945378264,3034945383688,5424,普通,1,1177735,0
31,3034945387825,3034945392756,4931,普通,1,1186803,0
32,3034945393083,3034945396928,3844,普通,1,1190975,0
33,3034945493907,3034945497044,3137,普通,1,1291091,0
34,3034945497312,3034945509616,12304,普通,1,1303663,0
35,3034945509903,3034945513181,3278,普通,1,1307228,0
36,3034945517701,3034945631458,113757,普通,1,1425505,0
37,3034945633633,3034945639218,5585,普通,1,1433265,0
38,3034945652167,3034945656119,3952,普通,1,1450166,0
39,3034945656606,3034945751389,94782,普通,1,1545435,0
40,3034945751656,3034945754869,3212,普通,1,1548916,0
41,3034945755136,3034945758621,3484,普通,1,1552667,0
3,3034944206552,3034946221271,2014718,跨链,1,2015317,0
43,3034946221582,3034946225264,3681,普通,1,2019311,0
44,3034946225510,3034946229205,3695,普通,1,2023252,0
45,3034946229437,3034946238616,9179,普通,1,2032663,0
46,3034946239144,3034946252816,13671,普通,1,2046863,0
47,3034946257499,3034946261625,4125,普通,1,2055672,0
48,3034946261855,3034946385918,124063,普通,1,2179965,0
49,3034946386179,3034946389349,3170,普通,1,2183396,0
18,3034944840360,3034946856570,2016209,跨链,1,2650616,0
51,3034946856856,3034946859540,2683,普通,1,2653587,0
52,3034946859765,3034946862990,3224,普通,1,2657037,0
27,3034945114573,3034947238894,2124321,跨链,1,3032941,0
54,3034947239198,3034947242465,3267,普通,1,3036512,0
55,3034947242700,3034947246269,3569,普通,1,3040316,0
56,3034947253042,3034947255615,2572,普通,1,3049662,0
57,3034947255836,3034947344797,88960,普通,1,3138844,0
58,3034947351901,3034947354998,3097,普通,1,3149045,0
59,3034947355233,3034947436936,81703,普通,1,3230983,0
42,3034945762111,3034947764836,2002725,跨链,1,3558883,0
61,3034947765302,3034947768651,3348,普通,1,3562697,0
62,3034947771854,3034947775037,3183,普通,1,3569084,0
63,3034947775280,3034947778196,2916,普通,1,3572243,0
64,3034947778431,3034947781800,3369,普通,1,3575847,0
50,3034946394952,3034948397790,2002837,跨链,1,4191836,0
66,3034948402676,3034948406868,4191,普通,1,4200915,0
67,3034948407139,3034948419899,12759,普通,1,4213945,0
68,3034948541326,3034948543899,2573,普通,1,4337946,0
69,3034948546411,3034948553246,6834,普通,1,4347293,0
70,3034948553470,3034948561545,8074,普通,1,4355592,0
71,3034948677872,3034948680374,2502,普通,1,4474421,0
72,3034948686023,3034948689397,3374,普通,1,4483444,0
73,3034948697912,3034948711937,14025,普通,1,4505984,0
74,3034948714539,3034948717134,2595,普通,1,4511181,0
75,3034948717389,3034948858592,141203,普通,1,4652639,0
76,3034948858856,3034948864388,5532,普通,1,4658435,0
53,3034946868885,3034948872353,2003467,跨链,1,4666400,0
77,3034948995256,3034949004538,9281,普通,1,4798585,0
60,3034947437211,3034949440198,2002987,跨链,1,5234245,0
80,3034949440556,3034949443902,3345,普通,1,5237949,0
81,3034949459242,3034949461934,2692,普通,1,5255981,0
82,3034949463215,3034949596516,133300,普通,1,5390562,0
83,3034949605793,3034949618802,13009,普通,1,5412849,0
65,3034947861952,3034949864888,2002936,跨链,1,5658935,0
78,3034949008522,3034951145598,2137075,跨链,1,6939645,0
86,3034951145892,3034951150587,4695,普通,1,6944634,0
79,3034949150228,3034951160593,2010364,跨链,1,6954639,0
87,3034951166122,3034951178006,11883,普通,1,6972053,0
88,3034951163794,3034951178592,14798,普通,1,6972639,0
89,3034951365420,3034951523578,158157,普通,1,7317625,0
90,3034951358090,3034951524162,166071,普通,1,7318209,0
92,3034951524400,3034951534244,9844,普通,1,7328291,0
84,3034949619093,3034951621795,2002702,跨链,1,7415842,0
94,3034951703299,3034951706703,3404,普通,1,7500750,0
95,3034951714250,3034951716654,2403,普通,1,7510700,0
85,3034949867973,3034951870124,2002150,跨链,1,7664171,0
96,3034951900223,3034951903887,3664,普通,1,7697934,0
98,3034951904092,3034951915114,11021,普通,1,7709160,0
99,3034951915385,3034951922383,6998,普通,1,7716430,0
97,3034951913838,3034952077683,163844,普通,1,7871729,0
101,3034952084649,3034952242332,157683,普通,1,8036379,0
102,3034952242569,3034952245285,2715,普通,1,8039332,0
103,3034952399316,3034952402941,3624,普通,1,8196988,0

=== 执行统计 ===
第一笔交易开始时间: 3034944205953 微秒
最后一笔交易完成时间: 3034952402941 微秒
前100笔交易总执行时间(包含跨链延迟): 8196988 微秒
前100笔交易总执行时间(不含跨链延迟): 8196988 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
4,3034946847807,3034946851844,4037,普通,1,4037,0
1,3034946846748,3034946866155,19406,普通,1,18347,0
2,3034946847106,3034947003974,156868,普通,1,156166,0
7,3034947005555,3034947011771,6216,普通,1,163964,0
3,3034947010530,3034947020079,9548,普通,1,172271,0
6,3034946866386,3034947171884,305497,普通,1,324076,0
10,3034947172177,3034947176543,4366,普通,1,328736,0
9,3034947020326,3034947185388,165062,普通,1,337580,0
12,3034947185638,3034947188896,3257,普通,1,341089,0
13,3034947189123,3034947293681,104558,普通,1,445873,0
14,3034947296788,3034947298983,2195,普通,1,451176,0
15,3034947303315,3034947306844,3529,普通,1,459037,0
16,3034947307099,3034947395532,88432,普通,1,547724,0
5,3034946865768,3034949005485,2139717,跨链,1,2157678,0
18,3034949005761,3034949015497,9735,普通,1,2167689,0
8,3034947011997,3034949019721,2007724,跨链,1,2171914,0
19,3034949015743,3034949022297,6553,普通,1,2174490,0
20,3034949028788,3034949032281,3492,普通,1,2184473,0
22,3034949032548,3034949147602,115053,普通,1,2299795,0
11,3034947177381,3034949185721,2008340,跨链,1,2337914,0
17,3034947400178,3034949411475,2011297,跨链,1,2563668,0
25,3034949414324,3034949417495,3170,普通,1,2569687,0
26,3034949417741,3034949420276,2534,普通,1,2572469,0
27,3034949420531,3034949423169,2637,普通,1,2575361,0
28,3034949423491,3034949426911,3419,普通,1,2579104,0
29,3034949427171,3034949548778,121607,普通,1,2700971,0
30,3034949549045,3034949552027,2981,普通,1,2704219,0
31,3034949643344,3034949645867,2522,普通,1,2798059,0
21,3034949022533,3034951026787,2004254,跨链,1,4178980,0
33,3034951030334,3034951033168,2834,普通,1,4185360,0
34,3034951033427,3034951037107,3679,普通,1,4189299,0
35,3034951037377,3034951040339,2962,普通,1,4192532,0
36,3034951040600,3034951044329,3728,普通,1,4196521,0
37,3034951044599,3034951151805,107206,普通,1,4303998,0
23,3034949151213,3034951159574,2008360,跨链,1,4311766,0
39,3034951160436,3034951170120,9683,普通,1,4322313,0
38,3034951152088,3034951180788,28699,普通,1,4332981,0
24,3034949186070,3034951189521,2003450,跨链,1,4341714,0
41,3034951181114,3034951308951,127836,普通,1,4461143,0
42,3034951309224,3034951323261,14037,普通,1,4475454,0
44,3034951331878,3034951504111,172233,普通,1,4656304,0
43,3034951326708,3034951505203,178494,普通,1,4657395,0
45,3034951506785,3034951536484,29699,普通,1,4688677,0
46,3034951527128,3034951698576,171447,普通,1,4850768,0
32,3034949653991,3034951657986,2003994,跨链,1,4810179,0
48,3034951698820,3034951705754,6933,普通,1,4857947,0
49,3034951707871,3034951900887,193016,普通,1,5053080,0
50,3034951705995,3034951905952,199956,普通,1,5058144,0
51,3034951901139,3034951906063,4924,普通,1,5058256,0
53,3034951906279,3034951916686,10406,普通,1,5068878,0
52,3034951906227,3034951923392,17165,普通,1,5075585,0
54,3034951921704,3034952074055,152350,普通,1,5226247,0
56,3034952076896,3034952087105,10208,普通,1,5239297,0
55,3034952084516,3034952245246,160729,普通,1,5397438,0
57,3034952088272,3034952253952,165680,普通,1,5406145,0
59,3034952254396,3034952269038,14642,普通,1,5421231,0
58,3034952245515,3034952275631,30116,普通,1,5427824,0
60,3034952273357,3034952415236,141879,普通,1,5567428,0
62,3034952541226,3034952543728,2501,普通,1,5695920,0
61,3034952414275,3034952544365,130089,普通,1,5696557,0
64,3034952545726,3034952566988,21261,普通,1,5719180,0
63,3034952567240,3034952587628,20387,普通,1,5739820,0
65,3034952571844,3034952737276,165431,普通,1,5889468,0
66,3034952732952,3034952753010,20057,普通,1,5905202,0
68,3034952788584,3034952913733,125148,普通,1,6065925,0
67,3034952926681,3034952929173,2492,普通,1,6081366,0
69,3034952926794,3034952932818,6023,普通,1,6085010,0
71,3034953065554,3034953068284,2729,普通,1,6220476,0
70,3034952932097,3034953077722,145625,普通,1,6229915,0
40,3034951170382,3034953178460,2008078,跨链,1,6330653,0
73,3034953083112,3034953215488,132376,普通,1,6367680,0
72,3034953078667,3034953223295,144627,普通,1,6375487,0
75,3034953215722,3034953227249,11526,普通,1,6379441,0
74,3034953212314,3034953317974,105660,普通,1,6470167,0
77,3034953317225,3034953324030,6804,普通,1,6476223,0
78,3034953318283,3034953325740,7456,普通,1,6477932,0
80,3034953325977,3034953377914,51937,普通,1,6530107,0
79,3034953330065,3034953380087,50022,普通,1,6532280,0
81,3034953379087,3034953385852,6765,普通,1,6538045,0
82,3034953390167,3034953525497,135330,普通,1,6677690,0
84,3034953525802,3034953570999,45197,普通,1,6723191,0
85,3034953572702,3034953742397,169694,普通,1,6894590,0
86,3034953774707,3034953782392,7684,普通,1,6934585,0
47,3034951705656,3034953905511,2199854,跨链,1,7057703,0
83,3034953764781,3034953935186,170405,普通,1,7087378,0
87,3034953782658,3034953937875,155216,普通,1,7090068,0
89,3034954145464,3034954147958,2494,普通,1,7300151,0
90,3034953954753,3034954170356,215602,普通,1,7322548,0
91,3034954148206,3034954345970,197763,普通,1,7498163,0
92,3034954348870,3034954365792,16922,普通,1,7517985,0
88,3034954366197,3034954572822,206624,普通,1,7725015,0
93,3034954346343,3034954573477,227134,普通,1,7725670,0
96,3034954734409,3034954737420,3010,普通,1,7889612,0
95,3034954592272,3034954738737,146465,普通,1,7890930,0
94,3034954741809,3034954745058,3248,普通,1,7897250,0
98,3034954739007,3034954831206,92199,普通,1,7983398,0
100,3034954831441,3034955012516,181075,普通,1,8164708,0
101,3034955012786,3034955015843,3057,普通,1,8168036,0
102,3034955025482,3034955030426,4943,普通,1,8182618,0
103,3034955033297,3034955191099,157802,普通,1,8343292,0
193,3034964894220,3034964894220,0,跨链,2,18046412,1
194,3034964897312,3034964897312,0,普通,2,18049505,1

=== 执行统计 ===
第一笔交易开始时间: 3034946847807 微秒
最后一笔交易完成时间: 3034955191099 微秒
前100笔交易总执行时间(包含跨链延迟): 8343292 微秒
前100笔交易总执行时间(不含跨链延迟): 8343292 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
1,3034947942626,3034947950542,7916,普通,1,7916,0
2,3034947942624,3034947961559,18934,普通,1,18933,0
5,3034947950841,3034947965096,14255,普通,1,22470,0
4,3034947943100,3034947968980,25879,普通,1,26354,0
6,3034947961803,3034948082053,120250,普通,1,139427,0
9,3034948082267,3034948093556,11288,普通,1,150930,0
7,3034948080142,3034948094194,14052,普通,1,151568,0
8,3034947969223,3034948094410,125187,普通,1,151784,0
11,3034948094467,3034948201840,107373,普通,1,259214,0
12,3034948094654,3034948204808,110154,普通,1,262182,0
13,3034948202133,3034948208531,6398,普通,1,265905,0
14,3034948205072,3034948301546,96474,普通,1,358920,0
15,3034948208783,3034948304265,95481,普通,1,361639,0
17,3034948414105,3034948420523,6417,普通,1,477896,0
18,3034948420741,3034948425533,4792,普通,1,482907,0
19,3034948539532,3034948541914,2382,普通,1,599288,0
20,3034948689411,3034948692946,3534,普通,1,750320,0
21,3034948835974,3034948839435,3461,普通,1,896809,0
22,3034948839695,3034948842405,2710,普通,1,899779,0
3,3034947942786,3034950195932,2253145,跨链,1,2253305,0
10,3034948093827,3034950204055,2110227,跨链,1,2261429,0
24,3034950202071,3034950211498,9427,普通,1,2268872,0
25,3034950204359,3034950211758,7399,普通,1,2269132,0
27,3034950211988,3034950217462,5474,普通,1,2274836,0
16,3034948301836,3034950309696,2007860,跨链,1,2367070,0
29,3034950322946,3034950515276,192330,普通,1,2572650,0
26,3034950515661,3034950637721,122060,普通,1,2695095,0
31,3034950637974,3034950641506,3531,普通,1,2698880,0
32,3034950641745,3034950647268,5523,普通,1,2704642,0
23,3034948846673,3034950850094,2003421,跨链,1,2907467,0
28,3034950324788,3034952506099,2181310,跨链,1,4563472,0
35,3034952509321,3034952512071,2750,普通,1,4569445,0
30,3034950515545,3034952653573,2138028,跨链,1,4710947,0
37,3034952657247,3034952660435,3187,普通,1,4717809,0
33,3034950753066,3034952755481,2002414,跨链,1,4812855,0
34,3034950865376,3034952938820,2073444,跨链,1,4996194,0
36,3034952514938,3034954530781,2015842,跨链,1,6588155,0
41,3034954540362,3034954544753,4391,普通,1,6602127,0
42,3034954545071,3034954549335,4264,普通,1,6606709,0
43,3034954549592,3034954553873,4280,普通,1,6611247,0
44,3034954608938,3034954611033,2095,普通,1,6668407,0
45,3034954612047,3034954614647,2600,普通,1,6672021,0
38,3034952660677,3034954664080,2003402,跨链,1,6721454,0
46,3034954618008,3034954781681,163672,普通,1,6839055,0
48,3034954781906,3034954792217,10311,普通,1,6849591,0
47,3034954781415,3034954797132,15716,普通,1,6854506,0
39,3034952781835,3034954802315,2020480,跨链,1,6859689,0
40,3034952939111,3034954941630,2002518,跨链,1,6999004,0
51,3034954817423,3034954971114,153691,普通,1,7028488,0
49,3034954813956,3034955056077,242121,普通,1,7113451,0
53,3034954971364,3034955067009,95644,普通,1,7124383,0
54,3034955056349,3034955232706,176357,普通,1,7290080,0
55,3034955236982,3034955252527,15545,普通,1,7309901,0
50,3034955235465,3034955372821,137355,普通,1,7430194,0
57,3034955252807,3034955377432,124625,普通,1,7434806,0
58,3034955373127,3034955384093,10965,普通,1,7441467,0
60,3034955384327,3034955521826,137498,普通,1,7579199,0
61,3034955522129,3034955529255,7126,普通,1,7586629,0
62,3034955529502,3034955691667,162165,普通,1,7749041,0
59,3034955694261,3034955698800,4539,普通,1,7756174,0
63,3034955691900,3034955785737,93837,普通,1,7843111,0
64,3034955788666,3034955796122,7455,普通,1,7853496,0
52,3034954949510,3034957057315,2107804,跨链,1,9114688,0
67,3034957057673,3034957060776,3103,普通,1,9118150,0
68,3034957061007,3034957064038,3030,普通,1,9121412,0
69,3034957067405,3034957070152,2747,普通,1,9127526,0
70,3034957501169,3034957510511,9341,普通,1,9567885,0
56,3034955684565,3034957690979,2006414,跨链,1,9748353,0
71,3034957523058,3034957733216,210157,普通,1,9790590,0
65,3034955786167,3034957796464,2010296,跨链,1,9853837,0
66,3034955796354,3034957798635,2002280,跨链,2,9856009,0
74,3034958015074,3034958023709,8635,普通,2,10081083,0
72,3034957764921,3034958029540,264619,普通,2,10086914,0
77,3034958031265,3034958319319,288054,普通,2,10376693,0
75,3034958560215,3034958572910,12694,普通,2,10630283,0
78,3034958560167,3034958750624,190457,普通,2,10807998,0
79,3034958752398,3034958760863,8464,普通,2,10818237,0
81,3034958977136,3034958989171,12035,普通,2,11046545,0
82,3034958991368,3034958994833,3464,普通,2,11052207,0
83,3034959238285,3034959241380,3095,普通,2,11298754,0
84,3034959244771,3034959249782,5010,普通,2,11307156,0
85,3034959257765,3034959500575,242810,普通,2,11557949,0
86,3034959516210,3034959520070,3860,普通,2,11577444,0
87,3034959753872,3034959760456,6584,普通,2,11817830,0
88,3034959775976,3034959791095,15119,普通,2,11848469,0
89,3034959791315,3034959798355,7039,普通,2,11855729,0
90,3034959956453,3034959959643,3190,普通,2,12017017,0
73,3034958010311,3034960013181,2002870,跨链,2,12070555,0
92,3034960092506,3034960094790,2284,普通,2,12152164,0
91,3034959961829,3034960096055,134225,普通,2,12153428,0
93,3034960095011,3034960104674,9662,普通,2,12162048,0
95,3034960221640,3034960230205,8564,普通,2,12287579,0
94,3034960104778,3034960235315,130537,普通,2,12292689,0
76,3034958028827,3034960331411,2302583,跨链,2,12388785,0
96,3034960236941,3034960361910,124969,普通,2,12419284,0
98,3034960353912,3034960364173,10261,普通,2,12421547,0
99,3034960362149,3034960482837,120687,普通,2,12540211,0
97,3034960623311,3034960627671,4359,普通,2,12685045,0
101,3034960483079,3034960634501,151421,普通,2,12691875,0
100,3034960484801,3034960635206,150405,普通,2,12692580,0

=== 执行统计 ===
第一笔交易开始时间: 3034947942626 微秒
最后一笔交易完成时间: 3034960635206 微秒
前100笔交易总执行时间(包含跨链延迟): 12692580 微秒
前100笔交易总执行时间(不含跨链延迟): 12692580 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
4,3034949087720,3034949099347,11626,普通,1,11626,0
3,3034949087485,3034949103765,16279,普通,1,16044,0
2,3034949103663,3034949224965,121301,普通,1,137244,0
5,3034949224746,3034949234471,9725,普通,1,146750,0
7,3034949225279,3034949235590,10311,普通,1,147869,0
8,3034949234996,3034949359841,124844,普通,1,272120,0
6,3034949235101,3034949367845,132743,普通,1,280124,0
10,3034949360093,3034949369040,8946,普通,1,281319,0
12,3034949369282,3034949375597,6314,普通,1,287876,0
9,3034949235941,3034949378280,142339,普通,1,290559,0
13,3034949376118,3034949498363,122244,普通,1,410642,0
11,3034949368148,3034949502292,134143,普通,1,414571,0
15,3034949498644,3034949506050,7406,普通,1,418329,0
16,3034949502541,3034949645628,143087,普通,1,557907,0
17,3034949642985,3034949648961,5976,普通,1,561240,0
18,3034949645873,3034949655477,9604,普通,1,567756,0
19,3034949658298,3034949801389,143091,普通,1,713668,0
20,3034949810340,3034949818498,8157,普通,1,730777,0
22,3034949818767,3034949826106,7339,普通,1,738385,0
21,3034949819146,3034949948834,129688,普通,1,861113,0
24,3034949949128,3034949955504,6376,普通,1,867783,0
23,3034949826377,3034949955746,129369,普通,1,868025,0
25,3034949955769,3034949962989,7219,普通,1,875268,0
26,3034949956075,3034949964818,8743,普通,1,877097,0
28,3034950095673,3034950250071,154397,普通,1,1162350,0
29,3034950256054,3034950262257,6203,普通,1,1174536,0
27,3034950251259,3034950373710,122451,普通,1,1285989,0
31,3034950382353,3034950386338,3985,普通,1,1298617,0
1,3034949086117,3034951097550,2011433,跨链,1,2009829,0
33,3034951097866,3034951101184,3318,普通,1,2013463,0
14,3034949378524,3034951509737,2131212,跨链,1,2422016,0
35,3034951510051,3034951516045,5993,普通,1,2428324,0
36,3034951518895,3034951522199,3303,普通,1,2434478,0
37,3034951539344,3034951700510,161166,普通,1,2612789,0
38,3034951702429,3034951705338,2908,普通,1,2617617,0
30,3034950376970,3034952379960,2002989,跨链,1,3292239,0
40,3034952380386,3034952383279,2892,普通,1,3295558,0
32,3034950498854,3034952508824,2009969,跨链,1,3421103,0
42,3034952512170,3034952514845,2674,普通,1,3427124,0
43,3034952527871,3034952623874,96002,普通,1,3536153,0
44,3034952624136,3034952627066,2930,普通,1,3539345,0
34,3034951101418,3034953104678,2003259,跨链,1,4016957,0
46,3034953104976,3034953107639,2663,普通,1,4019918,0
47,3034953108272,3034953111190,2917,普通,1,4023469,0
48,3034953114969,3034953118039,3070,普通,1,4030318,0
39,3034951709310,3034953715139,2005829,跨链,1,4627418,0
50,3034953715484,3034953719652,4168,普通,1,4631931,0
51,3034953737262,3034953744291,7028,普通,1,4656570,0
52,3034953744537,3034953762128,17590,普通,1,4674407,0
53,3034953936529,3034953942937,6407,普通,1,4855216,0
54,3034953944876,3034953956621,11744,普通,1,4868900,0
55,3034953956859,3034954107349,150489,普通,1,5019628,0
56,3034954107615,3034954110580,2965,普通,1,5022859,0
41,3034952386391,3034954389669,2003278,跨链,1,5301948,0
58,3034954399626,3034954402019,2393,普通,1,5314298,0
59,3034954405248,3034954607983,202734,普通,1,5520262,0
60,3034954610242,3034954615050,4808,普通,1,5527329,0
45,3034952627291,3034954630678,2003387,跨链,1,5542957,0
62,3034954630969,3034954633752,2783,普通,1,5546031,0
63,3034954633980,3034954636931,2951,普通,1,5549210,0
61,3034954625886,3034954806297,180410,普通,1,5718576,0
65,3034954806646,3034954817483,10836,普通,1,5729762,0
66,3034954831956,3034955012855,180899,普通,1,5925134,0
49,3034953118268,3034955121192,2002924,跨链,1,6033471,0
57,3034954127266,3034956278541,2151274,跨链,1,7190820,0
69,3034956278913,3034956282283,3370,普通,1,7194562,0
70,3034956289235,3034956292445,3209,普通,1,7204724,0
64,3034954795390,3034956804313,2008922,跨链,1,7716592,0
72,3034956810096,3034956814342,4245,普通,1,7726621,0
73,3034956827410,3034956977100,149690,普通,1,7889379,0
74,3034956981593,3034956985926,4332,普通,1,7898205,0
75,3034956986218,3034956990458,4240,普通,1,7902737,0
67,3034955017707,3034957029037,2011329,跨链,1,7941316,0
77,3034957180121,3034957183176,3055,普通,1,8095455,0
78,3034957183565,3034957191798,8233,普通,1,8104077,0
79,3034957196827,3034957206248,9421,普通,1,8118527,0
68,3034955124624,3034957254501,2129877,跨链,1,8166780,0
80,3034957206960,3034957497708,290747,普通,1,8409987,0
71,3034956295028,3034958434808,2139779,跨链,1,9347087,0
83,3034958438604,3034958441610,3006,普通,1,9353889,0
84,3034958445308,3034958448421,3112,普通,1,9360700,0
76,3034956990735,3034959179834,2189098,跨链,2,10092113,0
86,3034959180177,3034959183522,3345,普通,2,10095801,0
87,3034959187415,3034959190661,3245,普通,2,10102940,0
88,3034959190919,3034959194070,3150,普通,2,10106349,0
81,3034957498281,3034959509199,2010918,跨链,2,10421478,0
90,3034959509501,3034959514123,4621,普通,2,10426402,0
