zipf = 1  ctx = 0.0------------------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
12,2978514170749,2978516521751,2351001,普通
13,2978515313541,2978516522311,1208769,普通
14,2978515313856,2978516522480,1208623,普通
15,2978516521017,2978516534687,13670,普通
16,2978516522091,2978518948500,2426409,跨链
17,2978516522579,2978517749136,1226557,普通
18,2978516522771,2978517749749,1226977,普通
19,2978516534918,2978517750801,1215882,普通
20,2978517748770,2978517763362,14591,普通
21,2978517749520,2978517765074,15553,普通
22,2978517750179,2978517765829,15649,普通
23,2978517751612,2978517766546,14933,普通
24,2978517763504,2978517867976,104471,普通
25,2978517765340,2978517880073,114732,普通
26,2978517766344,2978517883196,116851,普通
27,2978517766919,2978517884046,117127,普通
28,2978517868496,2978517986181,117684,普通
29,2978517880249,2978517987524,107274,普通
30,2978517883411,2978520389466,2506055,跨链
31,2978517885585,2978519190502,1304916,普通
32,2978517987179,2978521598813,3611634,跨链
33,2978517987731,2978520399527,2411795,普通
34,2978519189767,2978520400539,1210771,普通
35,2978519190752,2978520401244,1210491,普通
36,2978520398988,2978522814005,2415016,跨链
37,2978520399921,2978521614936,1215015,普通
38,2978520401454,2978521615142,1213687,普通
39,2978520401707,2978524024455,3622748,跨链
40,2978521614199,2978522825423,1211224,普通
41,2978521615164,2978522826275,1211111,普通
42,2978521615408,2978522826816,1211407,普通
43,2978522824736,2978522830394,5657,普通
44,2978522825573,2978525245570,2419997,跨链
45,2978522826651,2978524046244,1219592,普通
46,2978522828092,2978524046442,1218349,普通
47,2978522830514,2978526452295,3621780,跨链
48,2978524045768,2978525253273,1207505,普通
49,2978524046499,2978525256094,1209594,普通
50,2978524047216,2978525256552,1209335,普通
51,2978525252441,2978525258402,5961,普通
52,2978525253755,2978527675308,2421553,跨链
53,2978525256330,2978526476346,1220016,普通
54,2978525257147,2978526477266,1220118,普通
55,2978525258722,2978526477340,1218618,普通
56,2978526475490,2978526488485,12994,普通
57,2978526476644,2978526492159,15514,普通
58,2978526477680,2978526592619,114939,普通
59,2978526477770,2978528997405,2519635,跨链
60,2978526488711,2978527797792,1309080,普通
61,2978526492546,2978527797915,1305369,普通
62,2978526592932,2978527798241,1205309,普通
63,2978527797569,2978530208411,2410842,跨链
64,2978527798395,2978529009325,1210930,普通
65,2978527798514,2978529009757,1211242,普通
66,2978527798659,2978529010485,1211825,普通
67,2978529008674,2978529017526,8852,普通
68,2978529009493,2978529026498,17004,普通
69,2978529010437,2978529027108,16670,普通
70,2978529011078,2978529112936,101858,普通
71,2978529018347,2978531519893,2501546,跨链
72,2978529026964,2978530320101,1293136,普通
73,2978529027849,2978530321249,1293400,普通
74,2978529113526,2978530321919,1208392,普通
75,2978530320111,2978530334874,14762,普通
76,2978530320366,2978530344716,24349,普通
77,2978530321587,2978530345014,23427,普通
78,2978530322335,2978530391278,68942,普通
79,2978530335318,2978532795056,2459737,跨链
80,2978530344994,2978533999866,3654872,跨链
81,2978530391774,2978532800286,2408512,普通
82,2978530392022,2978532801175,2409152,普通
83,2978531595315,2978535206218,3610902,跨链
84,2978532800237,2978534006900,1206662,普通
85,2978532800483,2978534007750,1207266,普通
86,2978532802478,2978534008578,1206099,普通
87,2978534006414,2978534017256,10841,普通
88,2978534007337,2978534026154,18816,普通
89,2978534008298,2978534126676,118378,普通
90,2978534009213,2978534127394,118181,普通
91,2978534017981,2978534127632,109651,普通
92,2978534026667,2978534146808,120140,普通
93,2978534127036,2978534146924,19887,普通
94,2978534127836,2978534147685,19848,普通
95,2978534129004,2978534148484,19480,普通
96,2978534147045,2978534250822,103776,普通
97,2978534147140,2978534251243,104102,普通
98,2978534148066,2978534251613,103546,普通
99,2978534234167,2978534251792,17624,普通
100,2978534251108,2978536762097,2510988,跨链

=== 执行统计 ===
第一笔交易开始时间: 2978512854150 微秒
最后一笔交易完成时间: 2978536762097 微秒
前100笔交易总执行时间(包含跨链延迟): 23907946 微秒
前100笔交易总执行时间(不含跨链延迟): 21397641 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2978514020613,2978514039141,18527,普通
2,2978514020559,2978514040205,19645,普通
3,2978514020907,2978514040447,19539,普通
4,2978514020925,2978514040709,19784,普通
5,2978514039411,2978514120574,81163,普通
6,2978514040730,2978516522884,2482153,跨链
7,2978514041149,2978515323147,1281998,普通
8,2978514041090,2978515323540,1282450,普通
9,2978514121054,2978515323982,1202927,普通
10,2978515323047,2978515340863,17816,普通
11,2978515323361,2978515341821,18459,普通
12,2978515323879,2978515342012,18132,普通
13,2978515324558,2978515342846,18288,普通
14,2978515341058,2978515426560,85501,普通
15,2978515342046,2978515427128,85082,普通
16,2978515342404,2978517839097,2496693,跨链
17,2978515343628,2978516639458,1295830,普通
18,2978515426881,2978516639733,1212851,普通
19,2978515427408,2978519045875,3618466,跨链
20,2978516639305,2978517845992,1206687,普通
21,2978516639801,2978517846895,1207094,普通
22,2978516640117,2978517847532,1207414,普通
23,2978517846230,2978517858697,12467,普通
24,2978517846473,2978517874451,27978,普通
25,2978517847205,2978517882901,35696,普通
26,2978517848160,2978517988474,140314,普通
27,2978517860066,2978520395725,2535659,跨链
28,2978517874634,2978519195986,1321352,普通
29,2978517883064,2978521602677,3719612,跨链
30,2978517988997,2978520402914,2413917,普通
31,2978519195909,2978520403827,1207918,普通
32,2978519196158,2978520404535,1208376,普通
33,2978520403014,2978520417712,14697,普通
34,2978520403072,2978520421312,18240,普通
35,2978520404473,2978520421735,17261,普通
36,2978520405073,2978520540382,135309,普通
37,2978520417906,2978520546102,128196,普通
38,2978520421519,2978520554256,132736,普通
39,2978520421989,2978520554531,132541,普通
40,2978520541698,2978520555504,13805,普通
41,2978520546379,2978520660812,114432,普通
42,2978520554803,2978523088561,2533758,跨链
43,2978520554865,2978521888741,1333876,普通
44,2978520555932,2978521889446,1333514,普通
45,2978520661045,2978524295471,3634425,跨链
46,2978521888757,2978525499211,3610453,跨链
47,2978521888935,2978524300020,2411084,普通
48,2978521889928,2978526705145,4815217,跨链
49,2978523095694,2978525505564,2409870,普通
50,2978524299401,2978525506442,1207040,普通
51,2978524300524,2978525506571,1206046,普通
52,2978525505362,2978525521876,16513,普通
53,2978525505947,2978525522151,16203,普通
54,2978525507042,2978528008370,2501328,跨链
55,2978525507142,2978526808473,1301330,普通
56,2978525522205,2978526808687,1286482,普通
57,2978525522329,2978529216402,3694072,跨链
58,2978526808722,2978528017033,1208310,普通
59,2978526808844,2978528017467,1208622,普通
60,2978526809018,2978528018432,1209413,普通
61,2978528016614,2978530439368,2422754,跨链
62,2978528017261,2978529240377,1223115,普通
63,2978528017852,2978529240662,1222810,普通
64,2978528018875,2978529240996,1222121,普通
65,2978529239577,2978529258008,18431,普通
66,2978529240599,2978529368262,127662,普通
67,2978529240938,2978529368787,127848,普通
68,2978529241366,2978529370100,128733,普通
69,2978529258307,2978529373158,114851,普通
70,2978529368847,2978529465661,96814,普通
71,2978529369105,2978531870668,2501563,跨链
72,2978529370458,2978530671425,1300967,普通
73,2978529373977,2978533078613,3704636,跨链
74,2978529466344,2978531879638,2413294,普通
75,2978530670874,2978531880208,1209334,普通
76,2978530671696,2978531881212,1209515,普通
77,2978531878837,2978531894042,15204,普通
78,2978531880076,2978531895197,15121,普通
79,2978531880765,2978531895954,15188,普通
80,2978531882551,2978531899001,16449,普通
81,2978531894808,2978531990131,95322,普通
82,2978531896139,2978531990317,94178,普通
83,2978531896638,2978531990975,94337,普通
84,2978531900057,2978531993460,93402,普通
85,2978531990602,2978532065302,74699,普通
86,2978531990702,2978532066103,75401,普通
87,2978531991539,2978532067781,76242,普通
88,2978531995042,2978532075124,80081,普通
89,2978532065927,2978532169238,103311,普通
90,2978532067133,2978532169650,102517,普通
91,2978532068865,2978532178909,110043,普通
92,2978532075684,2978532253696,178012,普通
93,2978532169640,2978532254259,84619,普通
94,2978532170013,2978532255203,85189,普通
95,2978532179412,2978532256445,77032,普通
96,2978532254447,2978532347383,92936,普通
97,2978532254544,2978532348280,93736,普通
98,2978532255496,2978532349417,93920,普通
99,2978532257107,2978532350947,93839,普通
100,2978532347740,2978534879452,2531712,跨链

=== 执行统计 ===
第一笔交易开始时间: 2978514020613 微秒
最后一笔交易完成时间: 2978534879452 微秒
前100笔交易总执行时间(包含跨链延迟): 20858839 微秒
前100笔交易总执行时间(不含跨链延迟): 18330333 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2978514983456,2978515006359,22903,普通
2,2978514983747,2978515012990,29242,普通
3,2978514984439,2978515117145,132705,普通
4,2978514984362,2978517524338,2539976,跨链
5,2978515007036,2978516325018,1317982,普通
6,2978515109618,2978518730722,3621103,跨链
7,2978515118077,2978517531308,2413230,普通
8,2978516324554,2978517531368,1206813,普通
9,2978516325232,2978517531538,1206305,普通
10,2978517530969,2978517544276,13307,普通
11,2978517531941,2978519947222,2415281,跨链
12,2978517532116,2978521150717,3618601,跨链
13,2978517532254,2978519951643,2419389,普通
14,2978517544986,2978519951991,2407004,普通
15,2978518747634,2978519953029,1205394,普通
16,2978519950906,2978519966193,15287,普通
17,2978519951925,2978519969729,17803,普通
18,2978519952359,2978519969909,17549,普通
19,2978519953517,2978520063103,109586,普通
20,2978519966605,2978520065962,99356,普通
21,2978519970148,2978520072523,102375,普通
22,2978519970473,2978520073584,103110,普通
23,2978520063497,2978520073654,10156,普通
24,2978520066407,2978520170697,104290,普通
25,2978520072932,2978520171230,98297,普通
26,2978520074288,2978520179500,105212,普通
27,2978520074261,2978520180660,106398,普通
28,2978520171170,2978520289812,118642,普通
29,2978520171425,2978520290053,118628,普通
30,2978520180292,2978522699944,2519652,跨链
31,2978520181643,2978521500684,1319040,普通
32,2978520290157,2978521501762,1211604,普通
33,2978520290503,2978521502729,1212225,普通
34,2978521500140,2978521509499,9358,普通
35,2978521501086,2978523922542,2421455,跨链
36,2978521502200,2978522723155,1220955,普通
37,2978521503102,2978522724215,1221113,普通
38,2978521510089,2978522725075,1214986,普通
39,2978522722800,2978522739821,17021,普通
40,2978522723430,2978522740251,16821,普通
41,2978522724718,2978525142334,2417615,跨链
42,2978522725655,2978523942518,1216862,普通
43,2978522740028,2978526351575,3611547,跨链
44,2978522740709,2978525152395,2411686,普通
45,2978523942631,2978525153134,1210502,普通
46,2978523942833,2978525153846,1211012,普通
47,2978525151720,2978525172526,20805,普通
48,2978525152774,2978525173380,20605,普通
49,2978525153407,2978525174157,20749,普通
50,2978525154199,2978525244208,90009,普通
51,2978525173040,2978527663493,2490452,跨链
52,2978525174196,2978526464215,1290018,普通
53,2978525244620,2978526464547,1219927,普通
54,2978525244540,2978528870585,3626045,跨链
55,2978526463704,2978527671131,1207427,普通
56,2978526464478,2978527671839,1207361,普通
57,2978526464829,2978527672141,1207312,普通
58,2978527670775,2978527685531,14755,普通
59,2978527671368,2978527686187,14818,普通
60,2978527672034,2978527686744,14709,普通
61,2978527672561,2978527687422,14860,普通
62,2978527685681,2978527765892,80211,普通
63,2978527686469,2978527772069,85600,普通
64,2978527687624,2978527838922,151297,普通
65,2978527687870,2978527843816,155946,普通
66,2978527766716,2978527859603,92887,普通
67,2978527773209,2978527861418,88208,普通
68,2978527839932,2978527978418,138486,普通
69,2978527844208,2978527986403,142195,普通
70,2978527861697,2978528131323,269626,普通
71,2978527861639,2978528131411,269772,普通
72,2978527979062,2978528141214,162152,普通
73,2978527986940,2978528142062,155121,普通
74,2978528132029,2978528142770,10740,普通
75,2978528131879,2978528143233,11354,普通
76,2978528142339,2978528254952,112613,普通
77,2978528142804,2978528265011,122206,普通
78,2978528143381,2978528349278,205897,普通
79,2978528143366,2978528349923,206556,普通
80,2978528255621,2978528350560,94938,普通
81,2978528265248,2978528442646,177397,普通
82,2978528349804,2978528443687,93882,普通
83,2978528350357,2978528444751,94394,普通
84,2978528351235,2978528445117,93881,普通
85,2978528442900,2978528456549,13649,普通
86,2978528444709,2978530865760,2421050,跨链
87,2978528445064,2978532070207,3625142,跨链
88,2978528446228,2978530871284,2425055,普通
89,2978528457080,2978530872140,2415059,普通
90,2978529665971,2978530872652,1206681,普通
91,2978530870421,2978530881863,11442,普通
92,2978530871910,2978530936715,64805,普通
93,2978530872598,2978530937535,64936,普通
94,2978530873150,2978530938503,65352,普通
95,2978530882596,2978530938994,56398,普通
96,2978530936972,2978530952910,15938,普通
97,2978530937917,2978530953430,15512,普通
98,2978530939225,2978531034630,95405,普通
99,2978530939385,2978531035108,95722,普通
100,2978530953722,2978531040165,86443,普通

=== 执行统计 ===
第一笔交易开始时间: 2978514983456 微秒
最后一笔交易完成时间: 2978532070207 微秒
前100笔交易总执行时间(包含跨链延迟): 17086750 微秒
前100笔交易总执行时间(不含跨链延迟): 16056708 微秒

zipf = 1.2  ctx = 0.16------------------------------------------------------------------交易ID,开始时间,完成时间,延迟(微秒),类型交易ID,开始时间,完成时间,延迟(微秒),类型
1,2978794145074,2978794161116,16041,普通
2,2978794144959,2978794161827,16867,普通
3,2978794145362,2978794162345,16983,普通
4,2978794145517,2978796654145,2508628,跨链
5,2978794161797,2978797861537,3699740,跨链
6,2978794162175,2978796662512,2500337,普通
7,2978794162938,2978796662878,2499940,普通
8,2978795454380,2978799070694,3616314,跨链
9,2978796661734,2978797871215,1209481,普通
10,2978796662800,2978797871861,1209060,普通
11,2978796663149,2978800275570,3612421,跨链
12,2978797870960,2978799076755,1205795,普通
13,2978797871557,2978801487719,3616161,跨链
14,2978797872185,2978800288344,2416159,普通
15,2978799075816,2978802692127,3616311,跨链
16,2978799077204,2978801493249,2416045,普通
17,2978800287910,2978801493337,1205426,普通
18,2978800288645,2978801494367,1205722,普通
19,2978801492313,2978801503100,10787,普通
20,2978801493711,2978801509897,16186,普通
21,2978801493727,2978803919023,2425295,跨链
22,2978801494816,2978802719791,1224974,普通
23,2978801503572,2978805122538,3618966,跨链
24,2978801510564,2978803923117,2412553,普通
25,2978802719201,2978803923310,1204108,普通
26,2978802720145,2978806331148,3611003,跨链
27,2978803922718,2978805131273,1208554,普通
28,2978803923590,2978807538979,3615388,跨链
29,2978803923710,2978808742983,4819273,跨链
30,2978805131389,2978807543513,2412124,普通
31,2978805131537,2978807544352,2412815,普通
32,2978806339213,2978807544651,1205438,普通
33,2978807543192,2978807557845,14652,普通
34,2978807543807,2978807558106,14298,普通
35,2978807545296,2978810039962,2494665,跨链
36,2978807545083,2978808840784,1295700,普通
37,2978807558237,2978811247379,3689142,跨链
38,2978807558650,2978810048226,2489575,普通
39,2978808840162,2978812453701,3613538,跨链
40,2978808841105,2978811254035,2412929,普通
41,2978810047694,2978811254994,1207300,普通
42,2978810048432,2978811255253,1206820,普通
43,2978811253962,2978811271767,17805,普通
44,2978811254199,2978811272674,18474,普通
45,2978811255714,2978813675683,2419968,跨链
46,2978811255911,2978812475742,1219830,普通
47,2978811272135,2978812476785,1204650,普通
48,2978811272992,2978812477491,1204498,普通
49,2978812475925,2978812493932,18006,普通
50,2978812475960,2978812494904,18944,普通
51,2978812477208,2978814901171,2423962,跨链
52,2978812477816,2978813702053,1224236,普通
53,2978812494416,2978813702632,1208216,普通
54,2978812495444,2978813702858,1207413,普通
55,2978813701397,2978813713372,11974,普通
56,2978813702431,2978813716344,13912,普通
57,2978813703216,2978813793202,89986,普通
58,2978813704345,2978813794019,89673,普通
59,2978813714578,2978813799593,85015,普通
60,2978813716790,2978813800678,83888,普通
61,2978813793441,2978813801667,8226,普通
62,2978813796312,2978813806137,9824,普通
63,2978813799914,2978813885522,85607,普通
64,2978813800881,2978813897696,96815,普通
65,2978813802875,2978813898256,95380,普通
66,2978813882943,2978814047209,164265,普通
67,2978813885659,2978816454282,2568623,跨链
68,2978813897903,2978815254362,1356458,普通
69,2978813900163,2978815255267,1355103,普通
70,2978814047389,2978815255780,1208390,普通
71,2978815254552,2978815273599,19046,普通
72,2978815254574,2978817680287,2425712,跨链
73,2978815255579,2978818887389,3631809,跨链
74,2978815256407,2978817687868,2431461,普通
75,2978815274044,2978817688058,2414014,普通
76,2978816480474,2978820093760,3613285,跨链
77,2978817687672,2978818894129,1206456,普通
78,2978817688265,2978818895233,1206968,普通
79,2978817688498,2978818895772,1207273,普通
80,2978818893958,2978818912752,18793,普通
81,2978818894336,2978818916700,22363,普通
82,2978818896204,2978821326807,2430603,跨链
83,2978818896601,2978820127049,1230447,普通
84,2978818913406,2978820127284,1213878,普通
85,2978818917051,2978820127708,1210656,普通
86,2978820127024,2978820136535,9511,普通
87,2978820127305,2978820147628,20323,普通
88,2978820127672,2978820148039,20366,普通
89,2978820128231,2978820148334,20103,普通
90,2978820136901,2978820252336,115435,普通
91,2978820147774,2978820267482,119708,普通
92,2978820148190,2978820268132,119941,普通
93,2978820148772,2978820268817,120045,普通
94,2978820252771,2978820269802,17031,普通
95,2978820267798,2978820368149,100351,普通
96,2978820268628,2978820369003,100375,普通
97,2978820269130,2978820369681,100551,普通
98,2978820270348,2978820370007,99658,普通
99,2978820368523,2978820475108,106584,普通
100,2978820369474,2978820477228,107754,普通

=== 执行统计 ===
第一笔交易开始时间: 2978794145074 微秒
最后一笔交易完成时间: 2978821326807 微秒
前100笔交易总执行时间(包含跨链延迟): 27181733 微秒
前100笔交易总执行时间(不含跨链延迟): 26332153 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2978795679840,2978795701146,21305,普通
2,2978795679745,2978795701217,21471,普通
3,2978795679721,2978798107913,2428192,跨链
4,2978795679826,2978796908069,1228242,普通
5,2978795701693,2978796908706,1207012,普通
6,2978795701827,2978799316462,3614635,跨链
7,2978796908127,2978798117576,1209449,普通
8,2978796908387,2978798117922,1209535,普通
9,2978796909361,2978798118833,1209471,普通
10,2978798116707,2978798129472,12765,普通
11,2978798117944,2978800540101,2422156,跨链
12,2978798118280,2978799340897,1222616,普通
13,2978798119264,2978799341479,1222215,普通
14,2978798129861,2978801751511,3621650,跨链
15,2978799340338,2978800551899,1211561,普通
16,2978799341299,2978800552688,1211389,普通
17,2978799341761,2978800553427,1211666,普通
18,2978800551759,2978800566555,14795,普通
19,2978800552121,2978800567366,15245,普通
20,2978800553294,2978802976078,2422784,跨链
21,2978800554292,2978801776330,1222037,普通
22,2978800566792,2978801777375,1210583,普通
23,2978800567767,2978801777547,1209779,普通
24,2978801776269,2978801789582,13313,普通
25,2978801776557,2978801797488,20931,普通
26,2978801777916,2978801862239,84323,普通
27,2978801778223,2978801862805,84582,普通
28,2978801790397,2978804270518,2480121,跨链
29,2978801797927,2978803071069,1273142,普通
30,2978801862760,2978803071447,1208686,普通
31,2978801863313,2978803071767,1208453,普通
32,2978803070863,2978805497142,2426279,跨链
33,2978803071357,2978804298088,1226730,普通
34,2978803071710,2978804298811,1227101,普通
35,2978803072230,2978806702922,3630692,跨链
36,2978804297352,2978805503890,1206537,普通
37,2978804298332,2978807907982,3609650,跨链
38,2978804299148,2978806709034,2409885,普通
39,2978805503123,2978806709791,1206667,普通
40,2978805504131,2978806710819,1206688,普通
41,2978806708180,2978806720327,12147,普通
42,2978806709349,2978809125930,2416581,跨链
43,2978806710323,2978807928023,1217700,普通
44,2978806711296,2978810336775,3625479,跨链
45,2978806720963,2978809137375,2416411,普通
46,2978807926118,2978809138258,1212139,普通
47,2978807928577,2978809138519,1209942,普通
48,2978809137084,2978809153304,16220,普通
49,2978809137589,2978809153641,16052,普通
50,2978809138730,2978809247930,109199,普通
51,2978809139123,2978809247995,108871,普通
52,2978809153637,2978809256969,103331,普通
53,2978809153985,2978809257358,103373,普通
54,2978809248312,2978809258027,9714,普通
55,2978809248450,2978809384020,135570,普通
56,2978809257162,2978809392127,134964,普通
57,2978809257676,2978809392302,134626,普通
58,2978809258360,2978809392967,134607,普通
59,2978809384412,2978809393480,9067,普通
60,2978809392376,2978809495349,102973,普通
61,2978809392602,2978811902296,2509693,跨链
62,2978809393398,2978810702909,1309510,普通
63,2978809393853,2978810703914,1310060,普通
64,2978809495676,2978810704335,1208659,普通
65,2978810702467,2978810713726,11258,普通
66,2978810703280,2978810715053,11773,普通
67,2978810704873,2978810853682,148808,普通
68,2978810705087,2978810854347,149260,普通
69,2978810714960,2978810855328,140368,普通
70,2978810715974,2978810856148,140173,普通
71,2978810854102,2978810934734,80631,普通
72,2978810854523,2978810934860,80336,普通
73,2978810856286,2978810935025,78739,普通
74,2978810856404,2978810935864,79459,普通
75,2978810934909,2978810949118,14208,普通
76,2978810935144,2978811043685,108540,普通
77,2978810935190,2978811044105,108914,普通
78,2978810936456,2978811045152,108695,普通
79,2978811039921,2978811055816,15895,普通
80,2978811044134,2978811106860,62725,普通
81,2978811044627,2978811107381,62754,普通
82,2978811045546,2978811108176,62630,普通
83,2978811102992,2978811209935,106943,普通
84,2978811107216,2978813616452,2509235,跨链
85,2978811107740,2978812417029,1309289,普通
86,2978811109294,2978814822348,3713053,跨链
87,2978811210361,2978813622895,2412534,普通
88,2978812416703,2978813623347,1206643,普通
89,2978812417286,2978813624033,1206747,普通
90,2978813622524,2978813630398,7873,普通
91,2978813623212,2978813733541,110329,普通
92,2978813624113,2978816139538,2515424,跨链
93,2978813624631,2978814939857,1315225,普通
94,2978813630755,2978814940667,1309911,普通
95,2978813733827,2978814941833,1208006,普通
96,2978814939812,2978814955299,15486,普通
97,2978814940064,2978817364859,2424795,跨链
98,2978814941648,2978816165987,1224338,普通
99,2978814943243,2978816166766,1223523,普通
100,2978814955905,2978818575355,3619450,跨链

=== 执行统计 ===
第一笔交易开始时间: 2978795679840 微秒
最后一笔交易完成时间: 2978818575355 微秒
前100笔交易总执行时间(包含跨链延迟): 22895515 微秒
前100笔交易总执行时间(不含跨链延迟): 20486926 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2978798186031,2978798207318,21286,普通
2,2978798186110,2978798304145,118035,普通
3,2978798186082,2978798304947,118864,普通
4,2978798186397,2978798305801,119404,普通
5,2978798207570,2978798312181,104610,普通
6,2978798304651,2978798319353,14702,普通
7,2978798305464,2978798387364,81899,普通
8,2978798306355,2978798388744,82389,普通
9,2978798312906,2978798392452,79545,普通
10,2978798320149,2978798392883,72734,普通
11,2978798388025,2978798512163,124138,普通
12,2978798389253,2978798513271,124018,普通
13,2978798392864,2978798513900,121035,普通
14,2978798393221,2978798514028,120806,普通
15,2978798512547,2978798653274,140726,普通
16,2978798513709,2978798653919,140209,普通
17,2978798514244,2978798653972,139728,普通
18,2978798514382,2978801059440,2545058,跨链
19,2978798653794,2978799860334,1206540,普通
20,2978798654321,2978802266658,3612336,跨链
21,2978798654392,2978801066829,2412436,普通
22,2978799859632,2978803473083,3613451,跨链
23,2978799860603,2978804679662,4819059,跨链
24,2978801066885,2978803480373,2413487,普通
25,2978801067048,2978803480818,2413770,普通
26,2978802273287,2978803481274,1207986,普通
27,2978803479927,2978803496482,16555,普通
28,2978803480790,2978803496631,15841,普通
29,2978803481425,2978803497766,16341,普通
30,2978803482128,2978803501323,19194,普通
31,2978803497022,2978803658845,161822,普通
32,2978803497244,2978806065452,2568208,跨链
33,2978803498130,2978807269831,3771701,跨链
34,2978803501836,2978806069924,2568088,普通
35,2978803659157,2978806070597,2411439,普通
36,2978804865655,2978806070730,1205075,普通
37,2978806070079,2978806083968,13888,普通
38,2978806070171,2978806186451,116280,普通
39,2978806070976,2978806187225,116248,普通
40,2978806070927,2978806195506,124579,普通
41,2978806084587,2978806200073,115486,普通
42,2978806186717,2978808690803,2504085,跨链
43,2978806187500,2978807490944,1303444,普通
44,2978806196246,2978807491587,1295340,普通
45,2978806200817,2978807492533,1291716,普通
46,2978807491011,2978807507009,15997,普通
47,2978807491329,2978809908403,2417074,跨链
48,2978807492406,2978808709475,1217069,普通
49,2978807493140,2978811115372,3622232,跨链
50,2978807507308,2978809915657,2408348,普通
51,2978808708728,2978809916258,1207530,普通
52,2978808709653,2978812320294,3610640,跨链
53,2978809915631,2978811121205,1205573,普通
54,2978809915843,2978811122050,1206207,普通
55,2978809916735,2978811122443,1205707,普通
56,2978811120472,2978811136068,15596,普通
57,2978811121546,2978811136413,14867,普通
58,2978811122237,2978811136825,14587,普通
59,2978811122908,2978811137839,14930,普通
60,2978811136739,2978811303103,166364,普通
61,2978811136812,2978811306143,169331,普通
62,2978811137021,2978811306232,169210,普通
63,2978811138366,2978811306544,168178,普通
64,2978811303612,2978811427829,124216,普通
65,2978811306387,2978811529724,223336,普通
66,2978811306499,2978811530527,224027,普通
67,2978811418205,2978811532772,114566,普通
68,2978811427986,2978811533180,105193,普通
69,2978811530227,2978813954628,2424400,跨链
70,2978811530981,2978812755875,1224894,普通
71,2978811533062,2978812756051,1222989,普通
72,2978811533432,2978812756551,1223118,普通
73,2978812754817,2978812762297,7480,普通
74,2978812756673,2978812775182,18509,普通
75,2978812756557,2978812854933,98375,普通
76,2978812757328,2978812855998,98669,普通
77,2978812763120,2978812856705,93585,普通
78,2978812775517,2978812857882,82365,普通
79,2978812855466,2978812949352,93885,普通
80,2978812856343,2978812950376,94032,普通
81,2978812857372,2978812950714,93341,普通
82,2978812858403,2978812951225,92822,普通
83,2978812949510,2978815374267,2424756,跨链
84,2978812950870,2978814174472,1223601,普通
85,2978812950930,2978814174636,1223706,普通
86,2978812951603,2978814175650,1224047,普通
87,2978814174499,2978814191982,17482,普通
88,2978814174714,2978814192844,18129,普通
89,2978814174852,2978814193446,18594,普通
90,2978814176386,2978814193539,17153,普通
91,2978814192298,2978814282882,90583,普通
92,2978814193285,2978814282956,89670,普通
93,2978814193703,2978814283430,89727,普通
94,2978814194935,2978814402006,207070,普通
95,2978814283277,2978816811345,2528068,跨链
96,2978814283376,2978815612364,1328988,普通
97,2978814284414,2978815613333,1328918,普通
98,2978814402904,2978815614373,1211468,普通
99,2978815611730,2978815628026,16295,普通
100,2978815613077,2978815631182,18104,普通

=== 执行统计 ===
第一笔交易开始时间: 2978798186031 微秒
最后一笔交易完成时间: 2978816811345 微秒
前100笔交易总执行时间(包含跨链延迟): 18625314 微秒
前100笔交易总执行时间(不含跨链延迟): 17445150 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2978799422642,2978799443657,21014,普通
2,2978799422625,2978799447068,24442,普通
3,2978799423465,2978799550969,127503,普通
4,2978799423309,2978799551665,128356,普通
5,2978799443958,2978799569370,125411,普通
6,2978799551058,2978799569911,18852,普通
7,2978799551376,2978801972853,2421476,跨链
8,2978799552486,2978800773820,1221334,普通
9,2978799569687,2978800774076,1204388,普通
10,2978799570324,2978800775088,1204764,普通
11,2978800773018,2978800789103,16084,普通
12,2978800774305,2978800790128,15822,普通
13,2978800774432,2978800790542,16110,普通
14,2978800775471,2978800791385,15913,普通
15,2978800789383,2978800893257,103874,普通
16,2978800790372,2978800894275,103902,普通
17,2978800791162,2978800894950,103788,普通
18,2978800793113,2978800895409,102295,普通
19,2978800893480,2978800985937,92457,普通
20,2978800894621,2978800986595,91973,普通
21,2978800895419,2978800987556,92137,普通
22,2978800895742,2978800988348,92606,普通
23,2978800986116,2978803497919,2511802,跨链
24,2978800987125,2978802299013,1311888,普通
25,2978800988234,2978804703388,3715153,跨链
26,2978800988927,2978803504261,2515333,普通
27,2978802298128,2978803505310,1207182,普通
28,2978802299370,2978805909660,3610290,跨链
29,2978803503539,2978804709762,1206222,普通
30,2978803504555,2978804710293,1205737,普通
31,2978803505802,2978804710919,1205116,普通
32,2978804709964,2978804727415,17451,普通
33,2978804709990,2978804728021,18031,普通
34,2978804710706,2978804728469,17763,普通
35,2978804711092,2978804729175,18083,普通
36,2978804727633,2978804817443,89810,普通
37,2978804728243,2978804822283,94040,普通
38,2978804729440,2978804822421,92980,普通
39,2978804729557,2978804889322,159764,普通
40,2978804817787,2978804890750,72962,普通
41,2978804822760,2978807300410,2477650,跨链
42,2978804822948,2978806100687,1277739,普通
