zipf = 0.8 ctx = 0.0-----------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
66,2990429934958,2990429961716,26757,普通
67,2990429935137,2990429961719,26581,普通
68,2990429935412,2990429961893,26481,普通
69,2990429935872,2990430095511,159638,普通
70,2990429962627,2990430096907,134280,普通
71,2990429962251,2990430103046,140795,普通
72,2990429962543,2990430104996,142452,普通
73,2990430095884,2990430212993,117108,普通
74,2990430097046,2990430224048,127002,普通
75,2990430104685,2990430232015,127329,普通
76,2990430205409,2990430232020,26611,普通
77,2990430213149,2990430232068,18918,普通
78,2990430228149,2990430316079,87929,普通
79,2990430236240,2990430343158,106918,普通
80,2990430320100,2990430482974,162874,普通
81,2990430316233,2990430489854,173620,普通
82,2990430322130,2990430490692,168562,普通
83,2990430343294,2990430490699,147405,普通
84,2990430484425,2990430490720,6294,普通
85,2990430490937,2990430612533,121596,普通
86,2990430491168,2990430620920,129751,普通
87,2990430491159,2990430632025,140865,普通
88,2990430491413,2990430632066,140653,普通
89,2990430612756,2990430632069,19312,普通
90,2990430621099,2990430632071,10971,普通
91,2990430632609,2990430750669,118059,普通
92,2990430632589,2990430750674,118085,普通
93,2990430632624,2990430750726,118102,普通
94,2990430632699,2990430750753,118053,普通
95,2990430760099,2990430900866,140767,普通
96,2990430751020,2990430904046,153025,普通
97,2990430753125,2990430904050,150924,普通
98,2990430753310,2990431040694,287383,普通
99,2990430901034,2990431044388,143354,普通
100,2990430904889,2990431064652,159763,普通

=== 执行统计 ===
第一笔交易开始时间: 2990427932704 微秒
第100笔交易完成时间: 2990431064652 微秒
前100笔交易总执行时间(包含跨链延迟): 3131948 微秒
前100笔交易总执行时间(不含跨链延迟): 3131948 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990430305488,2990430308902,3414,普通
2,2990430312183,2990430320367,8183,普通
3,2990430315797,2990430324201,8404,普通
4,2990430329243,2990430483847,154603,普通
5,2990430330037,2990430484285,154248,普通
6,2990430320521,2990430484301,163779,普通
7,2990430480168,2990430487138,6969,普通
8,2990430484033,2990430619728,135695,普通
9,2990430487414,2990430623826,136412,普通
10,2990430489094,2990430625985,136891,普通
11,2990430496352,2990430632019,135667,普通
12,2990430619922,2990430632027,12105,普通
13,2990430623995,2990430632102,8107,普通
14,2990430627121,2990430735306,108185,普通
15,2990430733264,2990430749573,16309,普通
16,2990430733472,2990430898624,165152,普通
17,2990430735503,2990430915616,180112,普通
18,2990430746151,2990430915629,169477,普通
19,2990430898983,2990430918386,19403,普通
20,2990430915850,2990430923245,7395,普通
21,2990430915859,2990431037803,121943,普通
22,2990430915987,2990431041498,125511,普通
23,2990430918686,2990431054041,135355,普通
24,2990430923516,2990431060272,136755,普通
25,2990431037993,2990431172118,134124,普通
26,2990431041651,2990431172123,130472,普通
27,2990431060284,2990431174980,114695,普通
28,2990431171544,2990431320367,148822,普通
29,2990431172669,2990431320371,147701,普通
30,2990431172630,2990431320454,147823,普通
31,2990431175262,2990431329258,153996,普通
32,2990431320667,2990431443150,122483,普通
33,2990431321849,2990431456198,134349,普通
34,2990431333603,2990431457022,123418,普通
35,2990431329433,2990431457237,127803,普通
36,2990431443339,2990431460784,17445,普通
37,2990431462033,2990431569802,107768,普通
38,2990431462080,2990431596840,134760,普通
39,2990431465507,2990431612016,146508,普通
40,2990431467150,2990431616097,148947,普通
41,2990431584587,2990431621351,36763,普通
42,2990431597089,2990431621363,24274,普通
43,2990431616415,2990431769822,153406,普通
44,2990431766693,2990431879859,113165,普通
45,2990431766833,2990431880572,113738,普通
46,2990431767267,2990431880576,113308,普通
47,2990431769981,2990431882420,112438,普通
48,2990431880120,2990431902936,22816,普通
49,2990431880988,2990431904781,23792,普通
50,2990431881217,2990431916033,34815,普通
51,2990431884189,2990431920885,36696,普通
52,2990432015121,2990432035607,20485,普通
53,2990432015201,2990432040044,24842,普通
54,2990432015242,2990432174879,159636,普通
55,2990432015334,2990432176030,160695,普通
56,2990432035779,2990432184017,148238,普通
57,2990432162021,2990432192048,30026,普通
58,2990432175055,2990432192309,17254,普通
59,2990432180236,2990432289837,109601,普通
60,2990432184229,2990432302316,118087,普通
61,2990432290007,2990432313380,23372,普通
62,2990432290042,2990432313383,23341,普通
63,2990432296504,2990432313386,16882,普通
64,2990432302471,2990432409928,107457,普通
65,2990432313545,2990432409931,96385,普通
66,2990432406013,2990432412609,6595,普通
67,2990432407672,2990432545378,137706,普通
68,2990432410178,2990432547723,137545,普通
69,2990432410314,2990432558787,148473,普通
70,2990432412790,2990432558790,146000,普通
71,2990432545599,2990432561959,16359,普通
72,2990432547845,2990432682991,135146,普通
73,2990432559130,2990432684928,125797,普通
74,2990432559273,2990432684930,125656,普通
75,2990432562153,2990432687107,124954,普通
76,2990432683208,2990432818292,135084,普通
77,2990432685270,2990432828144,142874,普通
78,2990432687731,2990432828566,140835,普通
79,2990432806934,2990432828568,21634,普通
80,2990432828224,2990432949394,121170,普通
81,2990432828365,2990432962980,134615,普通
82,2990432828856,2990433109369,280513,普通
83,2990432944759,2990433120855,176095,普通
84,2990432949537,2990433121169,171632,普通
85,2990432963871,2990433129870,165999,普通
86,2990433109573,2990433129873,20300,普通
87,2990433121079,2990433129877,8797,普通
88,2990433130122,2990433229173,99050,普通
89,2990433130738,2990433232112,101374,普通
90,2990433228139,2990433251311,23172,普通
91,2990433226393,2990433268017,41624,普通
92,2990433229350,2990433268022,38671,普通
93,2990433234895,2990433373744,138849,普通
94,2990433251526,2990433384135,132608,普通
95,2990433373925,2990433391601,17676,普通
96,2990433377850,2990433393635,15785,普通
97,2990433384214,2990433396129,11914,普通
98,2990433391743,2990433520840,129096,普通
99,2990433513245,2990433525699,12454,普通
100,2990433513694,2990433617970,104276,普通

=== 执行统计 ===
第一笔交易开始时间: 2990430305488 微秒
第100笔交易完成时间: 2990433617970 微秒
前100笔交易总执行时间(包含跨链延迟): 3312482 微秒
前100笔交易总执行时间(不含跨链延迟): 3312482 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990431620265,2990431645817,25551,普通
2,2990431596413,2990431645852,49438,普通
3,2990431636217,2990431770778,134561,普通
4,2990431636246,2990431779432,143186,普通
5,2990431646121,2990431782970,136849,普通
6,2990431646378,2990431785263,138885,普通
7,2990431770935,2990431791544,20609,普通
8,2990431793207,2990431796428,3220,普通
9,2990431800147,2990431925386,125239,普通
10,2990431908692,2990431929154,20461,普通
11,2990431908713,2990431929158,20444,普通
12,2990431796606,2990431929161,132554,普通
13,2990431925855,2990432061498,135642,普通
14,2990431929717,2990432183845,254128,普通
15,2990431929768,2990432184023,254254,普通
16,2990431929753,2990432186069,256316,普通
17,2990432061693,2990432186073,124380,普通
18,2990432192045,2990432203976,11931,普通
19,2990432184273,2990432207657,23383,普通
20,2990432188233,2990432207682,19449,普通
21,2990432191285,2990432207686,16400,普通
22,2990432204202,2990432303447,99245,普通
23,2990432290520,2990432308017,17496,普通
24,2990432290088,2990432308022,17934,普通
25,2990432296835,2990432308025,11189,普通
26,2990432313552,2990432408345,94793,普通
27,2990432313603,2990432422552,108949,普通
28,2990432406592,2990432550156,143564,普通
29,2990432406560,2990432558432,151872,普通
30,2990432408974,2990432559148,150173,普通
31,2990432422789,2990432560552,137762,普通
32,2990432550378,2990432560580,10201,普通
33,2990432559576,2990432678234,118658,普通
34,2990432560265,2990432687595,127330,普通
35,2990432564387,2990432687617,123229,普通
36,2990432567729,2990432687643,119914,普通
37,2990432678413,2990432687747,9334,普通
38,2990432687764,2990432802335,114571,普通
39,2990432688509,2990432827841,139331,普通
40,2990432689598,2990432828066,138467,普通
41,2990432689350,2990432828069,138718,普通
42,2990432802544,2990432828071,25527,普通
43,2990432828096,2990432959659,131562,普通
44,2990432828336,2990432960262,131925,普通
45,2990432836255,2990432963004,126749,普通
46,2990432836355,2990432963086,126731,普通
47,2990432959786,2990433098554,138768,普通
48,2990432966510,2990433107307,140797,普通
49,2990432963702,2990433227807,264105,普通
50,2990432969587,2990433234627,265039,普通
51,2990433098708,2990433236028,137320,普通
52,2990433107516,2990433236039,128523,普通
53,2990433236200,2990433252708,16507,普通
54,2990433236272,2990433260026,23753,普通
55,2990433236311,2990433376280,139969,普通
56,2990433247867,2990433376285,128417,普通
57,2990433260257,2990433384027,123770,普通
58,2990433260447,2990433389839,129392,普通
59,2990433377156,2990433526462,149305,普通
60,2990433377234,2990433526466,149231,普通
61,2990433388227,2990433526535,138307,普通
62,2990433514143,2990433526700,12556,普通
63,2990433531548,2990433538737,7189,普通
64,2990433532262,2990433538742,6480,普通
65,2990433536255,2990433621631,85376,普通
66,2990433536280,2990433728514,192233,普通
67,2990433617044,2990433728518,111474,普通
68,2990433618385,2990433731353,112968,普通
69,2990433621757,2990433731357,109600,普通
70,2990433728673,2990433737346,8672,普通
71,2990433731713,2990433878656,146943,普通
72,2990433733916,2990433881585,147669,普通
73,2990433737482,2990433884201,146718,普通
74,2990433863546,2990433886175,22628,普通
75,2990433884385,2990434028377,143991,普通
76,2990433886330,2990434040114,153783,普通
77,2990433888163,2990434043786,155622,普通
78,2990433888646,2990434045166,156519,普通
79,2990434040358,2990434045936,5578,普通
80,2990434044029,2990434168920,124891,普通
81,2990434044075,2990434170623,126547,普通
82,2990434169837,2990434183969,14131,普通
83,2990434169877,2990434293114,123236,普通
84,2990434170193,2990434301540,131347,普通
85,2990434184185,2990434301569,117383,普通
86,2990434293368,2990434312645,19277,普通
87,2990434293428,2990434437309,143881,普通
88,2990434301833,2990434444829,142995,普通
89,2990434303334,2990434458505,155171,普通
90,2990434313212,2990434476022,162810,普通
91,2990434437570,2990434476029,38458,普通
92,2990434445857,2990434476060,30203,普通
93,2990434458814,2990434524699,65885,普通
94,2990434522539,2990434628376,105837,普通
95,2990434523960,2990434637278,113317,普通
96,2990434523922,2990434648077,124155,普通
97,2990434524920,2990434652052,127132,普通
98,2990434637489,2990434652060,14570,普通
99,2990434653909,2990434656878,2969,普通
100,2990434652196,2990434808104,155907,普通

=== 执行统计 ===
第一笔交易开始时间: 2990431620265 微秒
第100笔交易完成时间: 2990434808104 微秒
前100笔交易总执行时间(包含跨链延迟): 3187838 微秒
前100笔交易总执行时间(不含跨链延迟): 3187838 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990432771716,2990432808932,37215,普通
2,2990432771737,2990432832017,60280,普通
3,2990432784202,2990432832022,47819,普通
4,2990432780315,2990432832024,51709,普通
5,2990432830243,2990432837041,6797,普通
6,2990432837161,2990432946224,109063,普通
7,2990432946427,2990432957590,11163,普通
8,2990432948276,2990433108119,159842,普通
9,2990432952207,2990433113306,161099,普通
10,2990432957729,2990433120789,163060,普通
11,2990432964341,2990433120792,156451,普通
12,2990433108399,2990433120796,12396,普通
13,2990433113566,2990433226925,113359,普通
14,2990433120957,2990433228127,107169,普通
15,2990433128359,2990433230351,101991,普通
16,2990433225659,2990433377594,151935,普通
17,2990433227114,2990433377598,150484,普通
18,2990433230524,2990433387875,157350,普通
19,2990433238991,2990433393760,154769,普通
20,2990433377847,2990433393764,15916,普通
21,2990433384179,2990433393828,9648,普通
22,2990433388057,2990433576716,188658,普通
23,2990433400854,2990433583993,183139,普通
24,2990433560166,2990433596026,35860,普通
25,2990433556670,2990433596261,39590,普通
26,2990433576853,2990433596329,19475,普通
27,2990433596342,2990433711834,115491,普通
28,2990433596956,2990433719932,122975,普通
29,2990433596643,2990433732481,135837,普通
30,2990433597609,2990433732619,135009,普通
31,2990433712049,2990433732763,20714,普通
32,2990433720183,2990433849269,129086,普通
33,2990433834658,2990433862354,27695,普通
34,2990433835335,2990433941969,106634,普通
35,2990433841279,2990433947654,106374,普通
36,2990433849468,2990433953475,104007,普通
37,2990433942513,2990433955245,12731,普通
38,2990433942967,2990433955247,12279,普通
39,2990433947955,2990434066883,118928,普通
40,2990433954383,2990434074441,120057,普通
41,2990433955543,2990434074445,118902,普通
42,2990433955615,2990434074449,118834,普通
43,2990434067210,2990434078411,11200,普通
44,2990434075092,2990434203698,128606,普通
45,2990434075243,2990434203703,128459,普通
46,2990434075171,2990434203706,128534,普通
47,2990434079013,2990434203761,124747,普通
48,2990434203980,2990434350975,146994,普通
49,2990434206234,2990434352098,145863,普通
50,2990434206501,2990434352108,145606,普通
51,2990434206494,2990434352463,145969,普通
52,2990434352475,2990434490085,137609,普通
53,2990434352430,2990434490089,137658,普通
54,2990434352563,2990434590907,238344,普通
55,2990434354389,2990434605667,251277,普通
56,2990434493575,2990434606220,112645,普通
57,2990434493709,2990434616912,123202,普通
58,2990434591097,2990434617044,25947,普通
59,2990434606345,2990434646685,40339,普通
60,2990434611643,2990434652123,40480,普通
61,2990434617718,2990434771387,153669,普通
62,2990434617806,2990434779388,161582,普通
63,2990434796053,2990434798909,2855,普通
64,2990434780142,2990434805841,25699,普通
65,2990434789516,2990434813640,24124,普通
66,2990434779526,2990434914228,134702,普通
67,2990434799052,2990435031851,232798,普通
68,2990434805958,2990435031855,225897,普通
69,2990434912355,2990435031860,119504,普通
70,2990434914366,2990435031862,117496,普通
71,2990435045275,2990435047783,2507,普通
72,2990435045347,2990435056154,10807,普通
73,2990435047934,2990435186359,138424,普通
74,2990435056298,2990435196930,140632,普通
75,2990435056315,2990435200454,144138,普通
76,2990435184225,2990435200516,16290,普通
77,2990435186516,2990435200519,14002,普通
78,2990435197092,2990435328309,131216,普通
79,2990435326782,2990435339412,12630,普通
80,2990435326746,2990435340298,13552,普通
81,2990435326789,2990435340877,14088,普通
82,2990435329150,2990435429742,100591,普通
83,2990435339810,2990435429745,89935,普通
84,2990435340735,2990435442008,101272,普通
85,2990435341329,2990435442011,100681,普通
86,2990435430551,2990435586857,156305,普通
87,2990435430587,2990435586860,156272,普通
88,2990435569874,2990435588024,18149,普通
89,2990435580200,2990435591496,11296,普通
90,2990435588124,2990435600133,12009,普通
91,2990435744014,2990435747102,3088,普通
92,2990435600465,2990435755110,154645,普通
93,2990435740305,2990435755139,14833,普通
94,2990435755444,2990435895695,140250,普通
95,2990435755478,2990435898416,142938,普通
96,2990435760434,2990435916285,155851,普通
97,2990435760483,2990435916289,155806,普通
98,2990435898802,2990435917565,18763,普通
99,2990435898826,2990435917568,18742,普通
100,2990435916429,2990436064326,147896,普通

=== 执行统计 ===
第一笔交易开始时间: 2990432771716 微秒
第100笔交易完成时间: 2990436064326 微秒
前100笔交易总执行时间(包含跨链延迟): 3292610 微秒
前100笔交易总执行时间(不含跨链延迟): 3292610 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990433734405,2990433743352,8946,普通
2,2990433734585,2990433747589,13004,普通
3,2990433735316,2990433863404,128088,普通
4,2990433740444,2990433880963,140518,普通
5,2990433743582,2990433881483,137900,普通
6,2990433747757,2990433888414,140657,普通
7,2990433869028,2990433889037,20008,普通
8,2990433881195,2990434037277,156082,普通
9,2990433885493,2990434047420,161927,普通
10,2990433889500,2990434047424,157923,普通
11,2990433896168,2990434047427,151258,普通
12,2990434037414,2990434047453,10038,普通
13,2990434064138,2990434167819,103680,普通
14,2990434056221,2990434182803,126581,普通
15,2990434056267,2990434182807,126539,普通
16,2990434056335,2990434197304,140968,普通
17,2990434172543,2990434199543,27000,普通
18,2990434183033,2990434328746,145713,普通
19,2990434193466,2990434336863,143397,普通
20,2990434197471,2990434477128,279657,普通
21,2990434199735,2990434509561,309826,普通
22,2990434328887,2990434509566,180679,普通
23,2990434337025,2990434509785,172760,普通
24,2990434477420,2990434509850,32429,普通
25,2990434510513,2990434518616,8103,普通
26,2990434516041,2990434624701,108660,普通
27,2990434510785,2990434632818,122032,普通
28,2990434512291,2990434634459,122168,普通
29,2990434518767,2990434645432,126665,普通
30,2990434624833,2990434645435,20602,普通
31,2990434632976,2990434806714,173737,普通
32,2990434634637,2990434815763,181126,普通
33,2990434645638,2990434954582,308944,普通
34,2990434777486,2990434954587,177101,普通
35,2990434806930,2990434955820,148889,普通
36,2990434815905,2990434974275,158369,普通
37,2990434955020,2990434988012,32992,普通
38,2990434975249,2990434988016,12767,普通
39,2990434980120,2990435109606,129486,普通
40,2990434982918,2990435109609,126691,普通
41,2990435104260,2990435109613,5352,普通
42,2990435108222,2990435235059,126836,普通
43,2990435109801,2990435243139,133337,普通
44,2990435110572,2990435243256,132683,普通
45,2990435110485,2990435249642,139156,普通
46,2990435235326,2990435249645,14319,普通
47,2990435256047,2990435412559,156511,普通
48,2990435250764,2990435422385,171620,普通
49,2990435399782,2990435432345,32562,普通
50,2990435399837,2990435432373,32535,普通
51,2990435412761,2990435432576,19815,普通
52,2990435432520,2990435561853,129333,普通
53,2990435432681,2990435696132,263451,普通
54,2990435433172,2990435696559,263386,普通
55,2990435568113,2990435696562,128449,普通
56,2990435562013,2990435696565,134551,普通
57,2990435709411,2990435725226,15814,普通
58,2990435696843,2990435731171,34328,普通
59,2990435709617,2990435803659,94041,普通
60,2990435711433,2990435809243,97809,普通
61,2990435803361,2990435826465,23104,普通
62,2990435803851,2990435826469,22617,普通
63,2990435808916,2990435826472,17556,普通
64,2990435809951,2990435829507,19555,普通
65,2990435826698,2990435964336,137638,普通
66,2990435933133,2990436086327,153193,普通
67,2990435933317,2990436086332,153015,普通
68,2990435933349,2990436099614,166264,普通
69,2990435967781,2990436099651,131869,普通
70,2990436086514,2990436100246,13732,普通
71,2990436100294,2990436270972,170677,普通
72,2990436100462,2990436270975,170513,普通
73,2990436100506,2990436280615,180108,普通
74,2990436115897,2990436293742,177845,普通
75,2990436271256,2990436293753,22496,普通
76,2990436276118,2990436293782,17664,普通
77,2990436293930,2990436419030,125099,普通
78,2990436296749,2990436435464,138715,普通
79,2990436296821,2990436435467,138646,普通
80,2990436419254,2990436437959,18705,普通
81,2990436424942,2990436437963,13021,普通
82,2990436435623,2990436564479,128855,普通
83,2990436563162,2990436713672,150509,普通
84,2990436563370,2990436716878,153508,普通
85,2990436563825,2990436724147,160321,普通
86,2990436564675,2990436724184,159509,普通
87,2990436713813,2990436724188,10374,普通
88,2990436718232,2990436738478,20245,普通
89,2990436725801,2990436738674,12873,普通
90,2990436737001,2990436938239,201238,普通
91,2990436736753,2990436978468,241715,普通
92,2990436740222,2990436978472,238250,普通
93,2990436891490,2990437240809,349318,普通
94,2990436938370,2990437260967,322596,普通
95,2990436978704,2990437272947,294242,普通
96,2990436981204,2990437272952,291747,普通
97,2990437240966,2990437272974,32007,普通
98,2990437261142,2990437471501,210358,普通
99,2990437281805,2990437488153,206347,普通
100,2990437291511,2990437490176,198664,普通

=== 执行统计 ===
第一笔交易开始时间: 2990433734405 微秒
第100笔交易完成时间: 2990437490176 微秒
前100笔交易总执行时间(包含跨链延迟): 3755771 微秒
前100笔交易总执行时间(不含跨链延迟): 3755771 微秒

zipf = 1 ctx = 0.04--------------------------------------------------------交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990541470130,2990541487697,17567,普通
2,2990541470234,2990541493317,23082,普通
3,2990541470511,2990541493321,22809,普通
4,2990541470557,2990541493325,22767,普通
5,2990541488196,2990541570401,82204,普通
6,2990541493785,2990541581359,87573,普通
7,2990541493828,2990541581363,87534,普通
8,2990541493809,2990541673933,180124,普通
9,2990541570906,2990541675856,104949,普通
10,2990541582266,2990541682674,100407,普通
11,2990541674314,2990541691399,17084,普通
12,2990541674670,2990541767352,92681,普通
13,2990541676454,2990541774488,98034,普通
14,2990541683239,2990541774493,91254,普通
15,2990541767395,2990541872307,104911,普通
16,2990541767795,2990541872313,104517,普通
17,2990541774959,2990541876541,101582,普通
18,2990541775325,2990541878863,103537,普通
19,2990541872981,2990541883782,10800,普通
20,2990541872964,2990541887413,14449,普通
21,2990541877700,2990541973188,95487,普通
22,2990541879220,2990541974546,95325,普通
23,2990541884222,2990541974549,90326,普通
24,2990541887578,2990541981195,93616,普通
25,2990541973528,2990542083082,109553,普通
26,2990541974925,2990542083087,108162,普通
27,2990541975105,2990542091147,116042,普通
28,2990541981654,2990542170778,189123,普通
29,2990542083957,2990542170785,86828,普通
30,2990542083669,2990542170790,87121,普通
31,2990542092182,2990542173476,81294,普通
32,2990542171324,2990542183309,11985,普通
33,2990542171358,2990542261775,90417,普通
34,2990542171452,2990542263987,92535,普通
35,2990542173821,2990542263990,90168,普通
36,2990542183558,2990542269272,85713,普通
37,2990542262527,2990542359852,97325,普通
38,2990542264276,2990542368495,104218,普通
39,2990542265028,2990542368500,103471,普通
40,2990542269969,2990542368503,98534,普通
41,2990542360777,2990542371364,10587,普通
42,2990542368896,2990542483936,115040,普通
43,2990542369007,2990542483941,114934,普通
44,2990542368969,2990542483945,114976,普通
45,2990542372541,2990542493895,121354,普通
46,2990542484272,2990542568103,83831,普通
47,2990542485292,2990542568108,82815,普通
48,2990542485341,2990542568112,82770,普通
49,2990542494800,2990542571951,77151,普通
50,2990542568678,2990542683574,114895,普通
51,2990542568958,2990542687467,118508,普通
52,2990542568988,2990542687472,118484,普通
53,2990542573467,2990542687475,114008,普通
54,2990542684274,2990542690413,6138,普通
55,2990542690584,2990542773608,83023,普通
56,2990542692363,2990544976409,2284046,跨链
57,2990542692616,2990542776415,83799,普通
58,2990542692534,2990542776419,83884,普通
59,2990542774020,2990542850215,76194,普通
60,2990542777138,2990542858724,81586,普通
61,2990542777096,2990542858729,81632,普通
62,2990542777453,2990542862477,85023,普通
63,2990542851530,2990542862481,10950,普通
64,2990542859707,2990542932024,72317,普通
65,2990542859570,2990542936076,76505,普通
66,2990542862717,2990545136080,2273362,跨链
67,2990542863556,2990542938047,74490,普通
68,2990542932816,2990543030607,97790,普通
69,2990542936721,2990543030612,93890,普通
70,2990542936990,2990543030618,93628,普通
71,2990542939587,2990543030621,91034,普通
72,2990543031042,2990543111577,80534,普通
73,2990543031304,2990543111583,80278,普通
74,2990543031562,2990543117098,85535,普通
75,2990543031553,2990543192329,160775,普通
76,2990543112095,2990543202638,90542,普通
77,2990543113058,2990543205989,92930,普通
78,2990543117760,2990543205993,88232,普通
79,2990543193545,2990543207586,14041,普通
80,2990543202964,2990543308547,105583,普通
81,2990543206691,2990543315981,109289,普通
82,2990543206403,2990543315985,109582,普通
83,2990543208245,2990545515989,2307743,跨链
84,2990543309476,2990545590266,2280790,跨链
85,2990543316508,2990543400613,84104,普通
86,2990543316529,2990543400618,84088,普通
87,2990543316681,2990545600621,2283939,跨链
88,2990543391816,2990543486138,94321,普通
89,2990543401081,2990543486686,85604,普通
90,2990543401206,2990543486689,85482,普通
91,2990543401283,2990543488622,87338,普通
92,2990543486839,2990543584804,97964,普通
93,2990543486986,2990543584810,97823,普通
94,2990543488273,2990543584814,96540,普通
95,2990543490908,2990543584816,93908,普通
96,2990543585053,2990543587830,2776,普通
97,2990543587985,2990543591083,3097,普通
98,2990543591220,2990543684106,92886,普通
99,2990543592214,2990543696029,103815,普通
100,2990543592310,2990543696059,103748,普通

=== 执行统计 ===
第一笔交易开始时间: 2990541470130 微秒
第100笔交易完成时间: 2990543696059 微秒
离第100笔交易最近的跨链交易完成时间: 2990545600621 微秒
前100笔交易总执行时间(包含跨链延迟): 4130490 微秒
前100笔交易总执行时间(不含跨链延迟): 2225928 微秒
跨链交易数量: 5
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990542627596,2990542631685,4088,普通
2,2990542627626,2990542647435,19809,普通
3,2990542627717,2990542647444,19726,普通
4,2990542644043,2990542715427,71383,普通
5,2990542631930,2990542715432,83502,普通
6,2990542647661,2990542715472,67811,普通
7,2990542647758,2990542715477,67718,普通
8,2990542715950,2990542798249,82299,普通
9,2990542716167,2990542798254,82086,普通
10,2990542715964,2990542798257,82293,普通
11,2990542716274,2990542805991,89717,普通
12,2990542798694,2990542810648,11953,普通
13,2990542798857,2990542891267,92410,普通
14,2990542798885,2990542894339,95454,普通
15,2990542806965,2990542897251,90286,普通
16,2990542811133,2990542991148,180014,普通
17,2990542891881,2990542991152,99270,普通
18,2990542894825,2990542994944,100119,普通
19,2990542897431,2990542994949,97517,普通
20,2990542991621,2990545204346,2212725,跨链
21,2990542991733,2990543077983,86249,普通
22,2990542996136,2990543082671,86535,普通
23,2990542996238,2990543091306,95067,普通
24,2990543004960,2990543092195,87234,普通
25,2990543078489,2990543167927,89437,普通
26,2990543082935,2990543177175,94240,普通
27,2990543092217,2990543179267,87049,普通
28,2990543092946,2990543182222,89276,普通
29,2990543168583,2990543250668,82084,普通
30,2990543178524,2990543261209,82684,普通
31,2990543179690,2990543261227,81537,普通
32,2990543182394,2990543261238,78844,普通
33,2990543251713,2990543261241,9528,普通
34,2990543261618,2990543367491,105873,普通
35,2990543261792,2990543374819,113026,普通
36,2990543261731,2990543380073,118342,普通
37,2990543261749,2990543380078,118329,普通
38,2990543368073,2990543448588,80514,普通
39,2990543375193,2990543451109,75915,普通
40,2990543380957,2990543455224,74267,普通
41,2990543381111,2990543459505,78393,普通
42,2990543449487,2990543531318,81831,普通
43,2990543451912,2990543531324,79411,普通
44,2990543456045,2990543531329,75284,普通
45,2990543460573,2990543531345,70771,普通
46,2990543531641,2990543628816,97174,普通
47,2990543531653,2990543628821,97167,普通
48,2990543531672,2990543628825,97153,普通
49,2990543531824,2990543628828,97003,普通
50,2990543629269,2990543640272,11003,普通
51,2990543629245,2990543706962,77717,普通
52,2990543629290,2990543711904,82614,普通
53,2990543629308,2990543711908,82600,普通
54,2990543640760,2990543711911,71150,普通
55,2990543707523,2990543799991,92467,普通
56,2990543712364,2990543799995,87630,普通
57,2990543712587,2990543802513,89925,普通
58,2990543712530,2990546002516,2289986,跨链
59,2990543800411,2990543887164,86753,普通
60,2990543800394,2990543887168,86774,普通
61,2990543802884,2990543901303,98418,普通
62,2990543802934,2990543901307,98373,普通
63,2990543887515,2990543989840,102324,普通
64,2990543888079,2990543992375,104296,普通
65,2990543902119,2990544002899,100779,普通
66,2990543903148,2990544102205,199056,普通
67,2990543990508,2990544105742,115234,普通
68,2990543992692,2990544105745,113053,普通
69,2990544003289,2990544105821,102531,普通
70,2990544102474,2990544106051,3577,普通
71,2990544106124,2990544219769,113645,普通
72,2990544106309,2990544224494,118185,普通
73,2990544107671,2990544224497,116825,普通
74,2990544109091,2990544224561,115469,普通
75,2990544220043,2990544235508,15464,普通
76,2990544224774,2990544295556,70782,普通
77,2990544224833,2990544295559,70726,普通
78,2990544224939,2990544308668,83728,普通
79,2990544238647,2990544308672,70025,普通
80,2990544296015,2990544311101,15086,普通
81,2990544296092,2990544311646,15554,普通
82,2990544309877,2990544420881,111004,普通
83,2990544311495,2990544422969,111473,普通
84,2990544311851,2990544422972,111120,普通
85,2990544402390,2990544518860,116470,普通
86,2990544421468,2990544526078,104609,普通
87,2990544423299,2990544526081,102782,普通
88,2990544424262,2990544526083,101820,普通
89,2990544520597,2990544633892,113294,普通
90,2990544526558,2990544642500,115941,普通
91,2990544526506,2990544708792,182285,普通
92,2990544526601,2990544708797,182195,普通
93,2990544634648,2990544708800,74151,普通
94,2990544642973,2990544718698,75724,普通
95,2990544709077,2990546918702,2209625,跨链
96,2990544716371,2990544825295,108923,普通
97,2990544716509,2990544827381,110872,普通
98,2990544719146,2990544832709,113562,普通
99,2990544719920,2990544832713,112792,普通
100,2990544825518,2990544835877,10359,普通

=== 执行统计 ===
第一笔交易开始时间: 2990542627596 微秒
第100笔交易完成时间: 2990544835877 微秒
离第100笔交易最近的跨链交易完成时间: 2990546918702 微秒
前100笔交易总执行时间(包含跨链延迟): 4291105 微秒
前100笔交易总执行时间(不含跨链延迟): 2208281 微秒
跨链交易数量: 3
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990545507089,2990545523059,15970,普通
2,2990545508016,2990547742707,2234690,跨链
3,2990545508238,2990545542713,34474,普通
4,2990545508818,2990545544017,35198,普通
5,2990545523346,2990545544023,20676,普通
6,2990545542887,2990545648216,105328,普通
